,Frame#,Time,Perspiration
0,0,0.0,0.004525007
1,2,0.1193221,0.005470271
2,3,0.2542475,0.005383796999999999
3,4,0.39199609999999996,0.005103813
4,5,0.5230096,0.005074276
5,6,0.6543648,0.0041143279999999996
6,7,0.7927378,0.005917513
7,8,0.9308974,0.004840504
8,9,1.0552350000000001,0.005917441
9,9,1.0552350000000001,0.005917441
10,10,1.192606,0.005016537
11,11,1.3204639999999999,0.004943523
12,12,1.455943,0.005466633
13,13,1.597326,0.004562957
14,14,1.7285720000000002,0.0043830629999999995
15,15,1.857609,0.004811379
16,17,1.99197,0.004811379
17,18,2.12834,0.004985512
18,19,2.256296,0.004155236
19,20,2.39668,0.005370316
20,22,2.529979,0.0037041120000000003
21,23,2.6600759999999997,0.0065789030000000005
22,24,2.791593,0.004934249
23,25,2.93047,0.006310385999999999
24,26,3.056322,0.005584139
25,27,3.193447,0.008460071
26,28,3.326307,0.00639994
27,29,3.458246,0.007140921999999999
28,30,3.5926089999999995,0.006649985
29,31,3.724562,0.004201391
30,32,3.857737,0.005790027
31,33,3.9921,0.005724246999999999
32,34,4.13368,0.006204650999999999
33,35,4.262244,0.007248477
34,36,4.394865,0.00471231
35,37,4.534314,0.00473638
36,38,4.658596,0.003896229
37,39,4.791461,0.005757246999999999
38,40,4.935146,0.005679421
39,41,5.067505000000001,0.004998725
40,42,5.191185,0.00470065
41,43,5.325661,0.005511108000000001
42,44,5.46775,0.00529236
43,46,5.594478,0.006290419
44,47,5.726335,0.005824406
45,48,5.859496,0.005312036
46,49,5.99141,0.004565033
47,50,6.126780999999999,0.004505729
48,51,6.261744,0.005129062
49,52,6.393603,0.005235282
50,53,6.527003,0.00571137
51,54,6.66993,0.006802526
52,55,6.794772,0.005320909
53,56,6.9275210000000005,0.006268105
54,57,7.060882,0.005028599
55,58,7.235867999999999,0.007014014
56,59,7.326722999999999,0.004683675
57,60,7.459689999999999,0.004838148
58,61,7.5941350000000005,0.005841422
59,62,7.735015,0.005924031999999999
60,63,7.862064999999999,0.004554686
61,64,7.994424,0.006584184
62,65,8.127512,0.007217271999999999
63,66,8.261874,0.005299257
64,67,8.395235000000001,0.006631935
65,68,8.529599000000001,0.006527995
66,69,8.661956,0.004971814000000001
67,70,8.808352000000001,0.005761889
68,71,8.928677,0.00553142
69,72,9.061842,0.006605847
70,73,9.195202,0.005674177
71,74,9.32955,0.008302202
72,75,9.462909,0.005302581999999999
73,76,9.597273,0.005166874
74,77,9.728627000000001,0.005490055
75,78,9.861986,0.004871376
,time,stressor,speed,acceleration,brake,steering,LaneOffset,Lane.Position,Unnamed: 8,Unnamed: 9,a,b,c,d
0,1,0,0.739473499,0.0,263.97399900000005,-0.063850067,-1.043119669,2.868119669,,,1.23e-07,0.0,0.99011023,0.166849442
1,2,0,0.7394747770000001,0.0,263.8275146,-0.057714325,-1.0545351509999998,2.8795351510000002,,,1.37e-07,0.0,0.989560798,0.163417116
2,3,0,0.739473823,0.0,263.8275146,-0.060015228,-1.067222834,2.8922228339999996,,,1.2699999999999999e-07,0.0,0.989560798,0.15960227400000002
3,4,0,0.739474359,0.0,263.8275146,-0.060015228,-1.0783712859999999,2.903371286,,,1.32e-07,0.0,0.989560798,0.156250237
