Time,Sensor1,Sensor2,Sensor3,Sensor4
5.693,0,0,0,0,
5.7,0,0,0,0,
5.733,0,0,0,0,
5.733,0,0,0,0,
5.733,0,0,0,0,
5.737,0,0,0,0,
5.744,0,0,0,0,
5.776,0,0,0,0,
5.776,0,0,0,0,
5.776,0,0,0,0,
5.783,0,0,0,0,
5.815,0,0,0,0,
5.815,0,0,0,0,
5.815,0,0,0,0,
5.819,0,0,0,0,
5.851,0,0,0,0,
5.851,0,0,0,0,
5.852,0,0,0,0,
5.86,0,0,0,0,
5.891,0,0,0,0,
5.891,0,0,0,0,
5.892,0,0,0,0,
5.892,0,0,0,0,
5.924,0,0,0,0,
5.924,0,0,0,0,
5.925,0,0,0,0,
5.957,0,0,0,0,
5.958,0,0,0,0,
5.959,0,0,0,0,
5.959,0,0,0,0,
5.993,0,0,0,0,
5.993,0,0,0,0,
5.994,0,0,0,0,
6.02,0,0,0,0,
6.02,0,0,0,0,
6.02,0,0,0,0,
6.052,0,0,0,0,
6.053,0,0,0,0,
6.054,0,0,0,0,
6.055,0,0,0,0,
6.087,0,0,0,0,
6.087,0,0,0,0,
6.088,0,0,0,0,
6.12,0,0,0,0,
6.121,0,0,0,0,
6.122,0,0,0,0,
6.122,0,0,0,0,
6.155,0,0,0,0,
6.155,0,0,0,0,
6.156,0,0,0,0,
6.189,0,0,0,0,
6.19,0,0,0,0,
6.191,0,0,0,0,
6.192,0,0,0,0,
6.225,0,0,0,0,
6.225,0,0,0,0,
6.226,0,0,0,0,
6.23,0,0,0,0,
6.263,0,0,0,0,
6.263,0,0,0,0,
6.263,0,0,0,0,
6.268,0,0,0,0,
6.3,0,0,0,0,
6.301,0,0,0,0,
6.301,0,0,0,0,
6.301,0,0,0,0,
6.334,0,0,0,0,
6.335,0,0,0,0,
6.335,0,0,0,0,
6.34,0,0,0,0,
6.373,0,0,0,0,
6.373,0,0,0,0,
6.373,0,0,0,0,
6.374,0,0,0,0,
6.407,0,0,0,0,
6.407,0,0,0,0,
6.407,0,0,0,0,
6.414,0,0,0,0,
6.447,0,0,0,0,
6.447,0,0,0,0,
6.448,0,0,0,0,
6.448,0,0,0,0,
6.482,0,0,0,0,
6.483,0,0,0,0,
6.483,0,0,0,0,
6.487,0,0,0,0,
6.52,0,0,0,0,
6.522,0,0,0,0,
6.522,0,0,0,0,
6.528,0,0,0,0,
6.56,0,0,0,0,
6.561,0,0,0,0,
6.561,0,0,0,0,
6.565,0,0,0,0,
6.573,0,0,0,0,
6.61,0,0,0,0,
6.61,0,0,0,0,
6.611,0,0,0,0,
6.611,0,0,0,0,
6.643,0,0,0,0,
6.643,0,0,0,0,
6.643,0,0,0,0,
6.644,0,0,0,0,
6.677,0,0,0,0,
6.677,0,0,0,0,
6.678,0,0,0,0,
6.685,0,0,0,0,
6.717,0,0,0,0,
6.717,0,0,0,0,
6.718,0,0,0,0,
6.718,0,0,0,0,
6.748,0,0,0,0,
6.749,0,0,0,0,
6.749,0,0,0,0,
6.782,0,0,0,0,
6.782,0,0,0,0,
6.783,0,0,0,0,
6.787,0,0,0,0,
6.82,0,0,0,0,
6.82,0,0,0,0,
6.82,0,0,0,0,
6.821,0,0,0,0,
6.854,0,0,0,0,
6.854,0,0,0,0,
6.854,0,0,0,0,
6.861,0,0,0,0,
6.894,0,0,0,0,
6.894,0,0,0,0,
6.894,0,0,0,0,
6.895,0,0,0,0,
6.928,0,0,0,0,
6.928,0,0,0,0,
6.928,0,0,0,0,
6.935,0,0,0,0,
6.969,0,0,0,0,
6.969,0,0,0,0,
6.97,0,0,0,0,
7.003,0,0,0,0,
7.003,0,0,0,0,
7.003,0,0,0,0,
7.01,0,0,0,0,
7.044,0,0,0,0,
7.044,0,0,0,0,
7.045,0,0,0,0,
7.078,0,0,0,0,
7.078,0,0,0,0,
7.078,0,0,0,0,
7.109,0,0,0,0,
7.109,0,0,0,0,
7.111,0,0,0,0,
7.143,0,0,0,0,
7.143,0,0,0,0,
7.143,0,0,0,0,
7.196,0,0,0,0,
7.197,0,0,0,0,
7.197,0,0,0,0,
7.198,0,0,0,0,
7.199,0,0,0,0,
7.233,0,0,0,0,
7.234,0,0,0,0,
7.235,0,0,0,0,
7.236,0,0,0,0,
7.269,0,0,0,0,
7.27,0,0,0,0,
7.27,0,0,0,0,
7.277,0,0,0,0,
7.311,0,0,0,0,
7.311,0,0,0,0,
7.316,0,0,0,0,
7.323,0,0,0,0,
7.355,0,0,0,0,
7.355,0,0,0,0,
7.355,0,0,0,0,
7.362,0,0,0,0,
7.394,0,0,0,0,
7.394,0,0,0,0,
7.395,0,0,0,0,
7.428,0,0,0,0,
7.429,0,0,0,0,
7.429,0,0,0,0,
7.462,0,0,0,0,
7.462,0,0,0,0,
7.463,0,0,0,0,
7.497,0,0,0,0,
7.497,0,0,0,0,
7.497,0,0,0,0,
7.501,0,0,0,0,
7.534,0,0,0,0,
7.535,0,0,0,0,
7.535,0,0,0,0,
7.573,0,0,0,0,
7.573,0,0,0,0,
7.574,0,0,0,0,
7.574,0,0,0,0,
7.607,0,0,0,0,
7.607,0,0,0,0,
7.608,0,0,0,0,
7.614,0,0,0,0,
7.648,0,0,0,0,
7.649,0,0,0,0,
7.649,0,0,0,0,
7.682,0,0,0,0,
7.682,0,0,0,0,
7.682,0,0,0,0,
7.689,0,0,0,0,
7.723,0,0,0,0,
7.723,0,0,0,0,
7.724,0,0,0,0,
7.757,0,0,0,0,
7.757,0,0,0,0,
7.757,0,0,0,0,
7.788,0,0,0,0,
7.788,0,0,0,0,
7.789,0,0,0,0,
7.822,0,0,0,0,
7.822,0,0,0,0,
7.822,0,0,0,0,
7.854,0,0,0,0,
7.854,0,0,0,0,
7.854,0,0,0,0,
7.855,0,0,0,0,
7.887,0,0,0,0,
7.888,0,0,0,0,
7.919,0,0,0,0,
7.92,0,0,0,0,
7.92,0,0,0,0,
7.92,0,0,0,0,
7.952,0,0,0,0,
7.952,0,0,0,0,
7.953,0,0,0,0,
7.986,0,0,0,0,
7.987,0,0,0,0,
7.988,0,0,0,0,
8.02,0,0,0,0,
8.021,0,0,0,0,
8.021,0,0,0,0,
8.028,0,0,0,0,
8.06,0,0,0,0,
8.061,0,0,0,0,
8.061,0,0,0,0,
8.073,0,0,0,0,
8.104,0,0,0,0,
8.105,0,0,0,0,
8.105,0,0,0,0,
8.112,0,0,0,0,
8.143,0,0,0,0,
8.143,0,0,0,0,
8.145,0,0,0,0,
8.177,0,0,0,0,
8.178,0,0,0,0,
8.179,0,0,0,0,
8.188,0,0,0,0,
8.219,0,0,0,0,
8.219,0,0,0,0,
8.22,0,0,0,0,
8.253,0,0,0,0,
8.253,0,0,0,0,
8.254,0,0,0,0,
8.287,0,0,0,0,
8.288,0,0,0,0,
8.288,0,0,0,0,
8.289,0,0,0,0,
8.324,0,0,0,0,
8.324,0,0,0,0,
8.328,0,0,0,0,
8.38,0,0,0,0,
8.38,0,0,0,0,
8.381,0,0,0,0,
8.381,0,0,0,0,
8.386,0,0,0,0,
8.418,0,0,0,0,
8.418,0,0,0,0,
8.418,0,0,0,0,
8.419,0,0,0,0,
8.45,0,0,0,0,
8.451,0,0,0,0,
8.451,0,0,0,0,
8.484,0,0,0,0,
8.484,0,0,0,0,
8.485,0,0,0,0,
8.518,0,0,0,0,
8.518,0,0,0,0,
8.518,0,0,0,0,
8.551,0,0,0,0,
8.551,0,0,0,0,
8.552,0,0,0,0,
8.552,0,0,0,0,
8.586,0,0,0,0,
8.586,0,0,0,0,
8.593,0,0,0,0,
8.627,0,0,0,0,
8.627,0,0,0,0,
8.628,0,0,0,0,
8.628,0,0,0,0,
8.662,0,0,0,0,
8.663,0,0,0,0,
8.669,0,0,0,0,
8.677,0,0,0,0,
8.709,0,0,0,0,
8.709,0,0,0,0,
8.709,0,0,0,0,
8.714,0,0,0,0,
8.746,0,0,0,0,
8.747,0,0,0,0,
8.752,0,0,0,0,
8.784,0,0,0,0,
8.784,0,0,0,0,
8.784,0,0,0,0,
8.789,0,0,0,0,
8.82,0,0,0,0,
8.822,0,0,0,0,
8.826,0,0,0,0,
8.858,0,0,0,0,
8.858,0,0,0,0,
8.859,0,0,0,0,
8.863,0,0,0,0,
8.894,0,0,0,0,
8.895,0,0,0,0,
8.895,0,0,0,0,
8.928,0,0,0,0,
8.928,0,0,0,0,
8.929,0,0,0,0,
8.966,0,0,0,0,
8.967,0,0,0,0,
8.968,0,0,0,0,
8.969,0,0,0,0,
9.008,0,0,0,0,
9.008,0,0,0,0,
9.009,0,0,0,0,
9.015,0,0,0,0,
9.047,0,0,0,0,
9.047,0,0,0,0,
9.049,0,0,0,0,
9.081,0,0,0,0,
9.082,0,0,0,0,
9.082,0,0,0,0,
9.115,0,0,0,0,
9.115,0,0,0,0,
9.116,0,0,0,0,
9.116,0,0,0,0,
9.149,0,0,0,0,
9.15,0,0,0,0,
9.151,0,0,0,0,
9.184,0,0,0,0,
9.184,0,0,0,0,
9.184,0,0,0,0,
9.191,0,0,0,0,
9.224,0,0,0,0,
9.224,0,0,0,0,
9.224,0,0,0,0,
9.231,0,0,0,0,
9.265,0,0,0,0,
9.266,0,0,0,0,
9.27,0,0,0,0,
9.277,0,0,0,0,
9.309,0,0,0,0,
