#KeystrokeID,Time,IsKeyDown,Key
370,147.3674346,0,KEY_0
371,147.4366598,1,KEY_0
372,147.6213682,0,BACK
373,147.6867504,1,BACK
374,147.7492652,0,BACK
375,147.836873,1,BACK
376,147.836873,0,KEY_3
377,147.918275,1,KEY_3
378,147.918275,0,KEY_0
379,147.9865608,1,KEY_0
380,148.0183053,0,KEY_S
381,148.1099706,1,KEY_S
382,148.2377629,0,SPACE
383,148.3271546,1,SPACE
384,148.6349294,0,KEY_T
385,148.6859801,0,KEY_O
386,148.7131471,1,KEY_T
387,148.7690946,1,KEY_O
388,148.7690946,0,SPACE
389,148.8251598,1,SPACE
390,149.1029668,0,KEY_5
391,149.1453655,1,KEY_5
392,149.1695764,0,KEY_0
393,149.238654,1,KEY_0
394,149.5773189,0,BACK
395,149.635358,1,BACK
396,149.6978659,0,BACK
397,149.8008264,1,BACK
398,149.8320821,0,KEY_4
399,149.901521,1,KEY_4
400,149.901521,0,KEY_0
401,149.9677768,1,KEY_0
402,150.5754389,0,KEY_S
403,150.649218,1,KEY_S
404,150.7001899,0,OEM_COMMA
405,150.801824,1,OEM_COMMA
406,150.8828001,0,SPACE
407,150.9694503,1,SPACE
408,151.0163353,0,KEY_A
409,151.0692895,0,KEY_N
410,151.0971412,1,KEY_A
411,151.1663269,1,KEY_N
412,151.1663269,0,KEY_D
413,151.237634,0,SPACE
414,151.249339,1,KEY_D
415,151.3280424,1,SPACE
416,151.6171334,0,KEY_5
417,151.684919,1,KEY_5
418,151.7161684,0,KEY_0
419,151.8014168,1,KEY_0
420,152.1482719,0,KEY_S
421,152.2573499,1,KEY_S
422,152.3122701,0,SPACE
423,152.3849984,1,SPACE
424,152.4922475,0,KEY_T
425,152.5679606,1,KEY_T
426,152.5835796,0,KEY_O
427,152.6359781,0,SPACE
428,152.6723863,1,KEY_O
429,152.7179841,1,SPACE
430,153.3766441,0,KEY_6
431,153.4510333,1,KEY_6
432,153.4666595,0,KEY_0
433,153.5360106,1,KEY_0
434,153.5672615,0,KEY_S
435,153.6552348,1,KEY_S
436,154.3598838,0,OEM_PERIOD
437,154.4252796,1,OEM_PERIOD
438,156.8955294,0,RETURN
439,156.9684074,1,RETURN
440,380.6365437,0,LSHIFT
441,380.7772744,0,KEY_T
442,380.9128729,1,LSHIFT
443,380.9208783,1,KEY_T
444,381.1296454,0,BACK
445,381.2328706,1,BACK
446,381.750006,0,LSHIFT
447,381.8123986,0,KEY_I
448,381.8890979,1,KEY_I
449,381.9045089,1,LSHIFT
450,382.0010258,0,KEY_N
451,382.0645714,0,SPACE
452,382.088593,1,KEY_N
453,382.132322,1,SPACE
454,382.1791998,0,KEY_T
455,382.2492328,0,KEY_H
456,382.289027,1,KEY_T
457,382.3131537,0,KEY_E
458,382.3361794,1,KEY_H
459,382.3988343,1,KEY_E
460,382.4144587,0,SPACE
461,382.4984915,1,SPACE
462,382.5141098,0,KEY_S
463,382.6141981,1,KEY_S
464,382.7079532,0,KEY_E
465,382.750127,1,KEY_E
466,382.8126929,0,KEY_C
467,382.8984767,1,KEY_C
468,382.8984767,0,KEY_O
469,382.9441033,0,KEY_N
470,382.9769779,1,KEY_O
471,383.000144,0,KEY_D
472,383.040507,1,KEY_N
473,383.0822902,1,KEY_D
474,383.0979191,0,SPACE
475,383.1984456,1,SPACE
476,383.2140634,0,KEY_S
477,383.2990977,1,KEY_S
478,383.4084785,0,KEY_E
479,383.4668925,1,KEY_E
480,383.5812981,0,KEY_S
481,383.6561515,1,KEY_S
482,383.7001187,0,KEY_S
483,383.7689264,0,KEY_I
484,383.792488,1,KEY_S
485,383.832272,0,KEY_O
486,383.8726763,1,KEY_I
487,383.8884963,0,KEY_N
488,383.9332311,1,KEY_O
489,383.9644841,1,KEY_N
490,384.081115,0,OEM_COMMA
491,384.1502137,1,OEM_COMMA
492,384.197109,0,SPACE
493,384.2885163,1,SPACE
494,384.3628031,0,KEY_W
495,384.4289855,0,KEY_E
496,384.4729301,1,KEY_W
497,384.5308333,0,SPACE
498,384.5521385,1,KEY_E
499,384.6145588,1,SPACE
500,385.3926289,0,BACK
501,385.466021,1,BACK
502,385.5445672,0,BACK
503,385.6247877,1,BACK
504,385.6815617,0,BACK
505,385.7653877,1,BACK
506,385.8466497,0,LSHIFT
507,385.9072117,0,KEY_I
508,385.9812764,1,KEY_I
509,385.9812764,1,LSHIFT
510,386.0281514,0,SPACE
511,386.0995005,1,SPACE
512,386.1620036,0,KEY_U
513,386.2305605,0,KEY_S
514,386.2461822,1,KEY_U
515,386.3179823,1,KEY_S
516,386.4080921,0,KEY_E
517,386.4510755,1,KEY_E
518,386.5135804,0,KEY_D
519,386.5832176,0,SPACE
520,386.6001787,1,KEY_D
521,386.6798338,1,SPACE
522,387.0596444,0,KEY_T
523,387.1315049,1,KEY_T
524,387.1315049,0,KEY_H
525,387.2154435,0,KEY_E
526,387.2250623,1,KEY_H
527,387.2721752,0,SPACE
528,387.2963028,1,KEY_E
529,387.3489823,1,SPACE
530,387.5677505,0,KEY_M
531,387.648333,1,KEY_M
532,387.6639523,0,KEY_O
533,387.7321228,0,KEY_U
534,387.7521806,1,KEY_O
535,387.7982484,0,KEY_S
536,387.8243094,1,KEY_U
537,387.8642464,1,KEY_S
538,387.9446807,0,KEY_E
539,387.9989499,1,KEY_E
540,388.0302056,0,SPACE
541,388.0998598,1,SPACE
542,388.1312118,0,KEY_F
543,388.1975129,1,KEY_F
544,388.2842926,0,KEY_R
545,388.3049557,0,KEY_E
546,388.3368517,1,KEY_E
547,388.3490566,1,KEY_R
548,388.3646846,0,KEY_O
549,388.4327818,0,KEY_M
550,388.4407856,1,KEY_O
551,388.5127385,0,SPACE
552,388.5207481,1,KEY_M
553,388.5823685,1,SPACE
554,388.8969816,0,BACK
555,388.9834679,1,BACK
556,389.056921,0,BACK
557,389.1325663,1,BACK
558,389.1940587,0,BACK
559,389.2853171,1,BACK
560,389.3478286,0,BACK
561,389.4329348,1,BACK
562,389.936921,0,KEY_O
563,389.9689336,0,KEY_M
564,390.0006856,1,KEY_O
565,390.049664,1,KEY_M
566,390.1913322,0,SPACE
567,390.2647536,1,SPACE
568,390.3897543,0,KEY_1
569,390.4489338,1,KEY_1
570,390.4497054,0,KEY_0
571,390.5296639,1,KEY_0
572,390.6079794,0,KEY_S
573,390.6656028,1,KEY_S
574,390.7125325,0,SPACE
575,390.7983903,1,SPACE
