Time,X,Y,Type
133.771,1083,2,0
133.778,1084,2,0
133.794,1085,2,0
133.802,1085,2,0
133.81,1086,2,0
133.818,1087,2,0
133.826,1088,2,0
133.834,1089,2,0
133.842,1091,2,0
133.85,1091,2,0
133.858,1092,2,0
133.866,1095,2,0
133.874,1095,2,0
133.882,1097,2,0
133.89,1099,2,0
133.898,1101,2,0
133.906,1103,1,0
133.914,1105,1,0
133.922,1108,1,0
133.93,1111,0,0
133.938,1115,0,0
133.946,1120,-2,0
133.954,1123,0,0
133.962,1126,0,0
133.97,1128,0,0
133.978,1131,0,0
133.986,1137,-1,0
133.994,1141,-1,0
134.002,1144,0,0
134.01,1147,-1,0
134.018,1152,-1,0
134.026,1156,-1,0
134.034,1160,0,0
134.042,1163,0,0
134.05,1166,0,0
134.058,1169,0,0
134.066,1173,-1,0
134.074,1177,-2,0
134.082,1180,0,0
134.09,1184,0,0
134.098,1186,-1,0
134.106,1190,-1,0
134.114,1193,0,0
134.122,1197,-1,0
134.13,1201,0,0
134.138,1204,-1,0
134.146,1207,0,0
134.154,1210,-1,0
134.162,1215,-3,0
134.17,1216,0,0
134.178,1218,0,0
134.186,1220,-1,0
134.194,1222,-1,0
134.202,1223,0,0
134.21,1224,0,0
134.218,1227,0,0
134.226,1228,-1,0
134.234,1229,-1,0
134.242,1232,-1,0
134.25,1233,0,0
134.258,1234,0,0
134.266,1235,-1,0
134.274,1235,0,0
134.282,1237,0,0
134.29,1238,-1,0
134.298,1239,0,0
134.306,1241,-1,0
134.314,1243,0,0
134.322,1246,-1,0
134.33,1249,-1,0
134.337,1252,0,0
134.345,1255,-1,0
134.353,1258,-1,0
134.361,1260,0,0
134.369,1263,-1,0
134.377,1266,0,0
134.385,1267,-1,0
136.097,1267,0,1
136.201,1267,0,2
136.337,1266,0,0
136.345,1264,1,0
136.353,1260,3,0
136.361,1255,7,0
136.369,1252,10,0
136.377,1247,14,0
136.385,1244,16,0
136.393,1242,16,0
136.401,1242,16,0
136.425,1241,16,0
136.433,1240,16,0
136.441,1239,16,0
136.449,1236,16,0
136.457,1231,18,0
136.465,1225,21,0
136.473,1224,22,0
136.481,1224,22,0
136.585,1224,23,0
137.225,1223,23,0
137.233,1221,23,0
137.241,1214,25,0
137.249,1205,28,0
137.257,1193,35,0
137.265,1180,43,0
137.273,1160,53,0
137.281,1126,69,0
137.289,1086,92,0
137.297,1043,113,0
137.305,1011,135,0
137.313,988,153,0
137.321,977,172,0
137.329,975,187,0
137.337,973,202,0
137.345,976,221,0
137.353,985,241,0
137.361,994,261,0
137.369,999,278,0
137.377,1001,287,0
137.385,1001,301,0
137.393,1000,311,0
137.401,994,319,0
137.409,988,324,0
137.417,983,329,0
137.425,980,330,0
137.433,978,334,0
137.441,978,336,0
137.449,978,337,0
137.465,977,337,0
137.473,977,337,0
137.481,976,337,0
137.489,976,336,0
137.497,975,336,0
137.505,975,336,0
137.513,975,334,0
137.521,975,334,0
137.529,975,333,0
137.537,974,332,0
137.545,974,332,0
137.553,974,332,0
137.577,974,331,0
137.593,973,331,0
137.601,973,330,0
137.609,973,330,0
137.617,973,329,0
137.625,973,329,0
137.633,973,328,0
137.673,973,328,0
137.681,974,328,0
137.689,974,328,0
137.721,975,328,0
137.737,975,328,0
137.745,975,329,0
137.753,975,329,0
137.761,975,331,0
137.768,975,333,0
137.777,975,333,0
137.785,975,335,0
137.793,975,335,0
137.8,975,336,0
137.809,975,336,0
137.816,974,336,0
137.824,974,336,0
137.832,974,337,0
137.84,973,337,0
137.848,972,338,0
137.856,972,338,0
137.864,971,339,0
137.872,971,339,0
137.88,969,339,0
137.888,969,340,0
137.896,968,340,0
137.904,968,341,0
137.92,968,342,0
137.976,967,342,0
137.984,967,342,0
137.992,966,342,0
138,965,343,0
138.008,964,343,0
138.016,963,344,0
138.024,962,345,0
138.032,960,346,0
138.04,959,347,0
138.048,956,349,0
138.056,953,350,0
138.064,951,353,0
138.072,950,354,0
138.08,948,356,0
138.088,947,356,0
138.096,944,359,0
138.104,941,361,0
138.112,937,364,0
138.12,934,365,0
138.128,931,366,0
138.136,929,368,0
138.144,928,369,0
138.152,925,371,0
138.16,925,371,0
138.168,923,373,0
138.176,921,373,0
138.184,919,374,0
138.192,916,376,0
138.2,912,376,0
138.208,910,376,0
138.216,905,377,0
138.224,900,378,0
138.232,898,378,0
138.24,894,378,0
138.248,891,379,0
138.256,888,379,0
138.264,884,380,0
138.272,879,381,0
138.28,876,381,0
138.288,871,381,0
138.296,864,382,0
138.304,858,382,0
138.312,851,383,0
138.32,845,383,0
138.328,838,383,0
138.336,830,386,0
138.344,825,386,0
138.352,818,387,0
138.36,812,387,0
138.368,808,388,0
138.376,805,389,0
138.384,802,389,0
138.392,800,390,0
138.4,799,390,0
138.408,798,390,0
138.616,797,390,0
138.624,797,390,0
138.64,797,390,0
138.648,796,390,0
138.656,796,390,0
138.664,795,390,0
138.671,793,389,0
138.679,793,388,0
138.687,793,387,0
138.695,791,386,0
138.703,791,386,0
138.711,790,385,0
138.719,788,385,0
138.727,788,384,0
138.735,787,383,0
138.743,786,383,0
138.751,785,383,0
138.759,785,383,0
138.767,785,382,0
138.775,784,382,0
138.783,784,381,0
138.791,783,381,0
138.799,782,381,0
138.815,782,380,0
138.831,782,380,0
138.927,782,380,1
139.039,782,380,2
139.207,782,380,0
139.223,783,380,0
139.239,783,380,0
139.255,784,380,0
139.271,784,380,0
139.279,785,380,0
139.287,785,381,0
139.295,785,381,0
139.471,785,381,0
139.479,786,382,0
139.487,786,382,0
139.495,787,382,0
139.503,787,383,0
139.511,787,383,0
139.519,788,383,0
139.543,788,383,0
139.551,788,383,0
139.591,789,383,0
139.623,789,383,0
139.631,790,383,0
139.639,791,383,0
139.647,791,383,0
139.655,792,383,0
139.663,793,383,0
139.671,794,383,0
139.679,796,383,0
139.687,798,383,0
139.695,800,382,0
139.703,801,382,0
139.711,803,381,0
139.719,804,379,0
139.727,805,379,0
139.735,806,379,0
139.751,806,378,0
139.767,807,378,0
139.775,807,378,0
139.799,807,378,0
140.247,807,378,0
140.255,806,378,0
140.263,804,378,0
140.271,802,378,0
140.279,799,378,0
140.287,796,378,0
140.295,795,378,0
140.303,794,378,0
140.311,794,380,0
140.599,795,380,0
140.607,797,382,0
140.615,803,385,0
140.623,814,390,0
140.631,829,397,0
140.639,840,404,0
140.647,850,411,0
140.655,860,427,0
140.663,872,445,0
140.671,880,466,0
140.679,885,478,0
140.687,887,487,0
140.695,888,496,0
140.703,889,497,0
140.711,889,498,0
140.719,889,499,0
140.727,890,499,0
140.735,891,501,0
140.743,892,501,0
140.751,892,501,0
140.759,894,501,0
140.767,897,502,0
140.775,898,502,0
140.783,899,502,0
140.815,900,502,0
140.822,900,500,0
140.83,901,495,0
140.839,903,486,0
140.847,904,481,0
140.855,904,475,0
140.863,906,470,0
140.871,907,465,0
140.879,908,463,0
140.982,908,463,0
140.99,907,463,0
141.222,907,464,0
141.23,907,465,0
141.238,906,467,0
141.246,906,467,0
141.254,906,469,0
141.262,905,469,0
141.27,905,470,0
141.278,904,470,0
141.286,904,471,0
141.294,904,471,0
141.302,904,472,0
141.318,904,472,0
141.326,904,472,0
141.334,904,473,0
141.606,903,473,0
141.614,903,474,0
141.622,902,474,0
141.63,902,475,0
141.638,902,475,0
141.646,901,475,0
142.102,901,476,0
142.11,900,476,0
142.118,898,478,0
142.126,895,481,0
142.134,892,482,0
142.142,890,484,0
142.15,889,484,0
142.158,889,484,0
142.222,888,484,0
142.23,888,485,0
142.238,887,485,0
142.246,887,486,0
142.254,887,487,0
142.262,885,487,0
142.27,885,487,0
142.278,885,487,0
144.526,884,487,0
144.534,884,487,0
144.542,883,487,0
144.55,883,487,0
144.558,883,486,0
144.566,883,486,0
144.574,883,486,0
144.582,883,485,0
144.59,881,485,0
144.606,881,485,0
144.614,881,484,0
144.622,881,483,0
144.638,881,483,0
144.654,881,482,0
144.662,880,482,0
144.67,880,482,0
144.678,880,481,0
144.686,880,481,0
144.694,879,481,0
144.702,879,480,0
144.718,879,479,0
144.726,879,479,0
144.742,879,478,0
144.75,879,478,0
144.758,879,477,0
144.766,879,477,0
144.774,878,476,0
144.782,877,475,0
144.79,877,474,0
144.798,876,474,0
144.806,876,472,0
144.814,876,472,0
144.822,875,470,0
144.83,875,468,0
144.838,874,466,0
144.846,873,464,0
144.854,872,462,0
144.862,871,460,0
144.869,870,457,0
144.878,870,454,0
144.886,868,448,0
144.894,866,443,0
144.901,866,438,0
144.909,866,428,0
144.917,866,415,0
144.925,870,398,0
144.933,876,376,0
144.941,885,353,0
144.949,900,324,0
144.957,920,292,0
144.965,934,275,0
144.973,969,228,0
144.981,1013,174,0
144.989,1060,113,0
144.997,1114,30,0
145.014,1167,-64,0
145.014,1219,-86,0
145.03,1315,-117,0
145.037,1357,-55,0
145.045,1395,-57,0
145.053,1428,-56,0
145.061,1448,-49,0
145.069,1455,-20,0
145.077,1466,-26,0
145.085,1468,-9,0
145.093,1468,-3,0
145.141,1468,0,0
145.154,1466,1,0
145.157,1461,3,0
145.165,1457,6,0
145.173,1453,8,0
145.181,1450,11,0
145.189,1447,13,0
145.197,1445,14,0
145.205,1445,14,0
145.213,1443,14,0
145.221,1443,15,0
145.229,1442,15,0
145.237,1442,15,0
145.245,1441,15,0
145.253,1440,15,0
145.261,1439,15,0
145.269,1437,15,0
145.277,1432,14,0
145.285,1419,14,0
145.293,1395,14,0
145.301,1351,14,0
145.309,1302,17,0
145.317,1255,18,0
145.325,1211,22,0
145.333,1180,25,0
145.341,1165,28,0
145.349,1154,28,0
145.357,1153,28,0
145.373,1152,28,0
145.381,1152,28,0
145.517,1152,27,0
145.525,1154,25,0
145.533,1158,23,0
145.541,1164,19,0
145.549,1174,14,0
145.557,1182,11,0
145.565,1191,7,0
145.573,1198,3,0
145.581,1204,-1,0
145.589,1206,-1,0
145.597,1209,-3,0
145.605,1212,-3,0
145.613,1215,-2,0
145.621,1217,-1,0
145.629,1220,-1,0
145.637,1222,-3,0
145.645,1224,-1,0
145.653,1226,-1,0
145.661,1228,-2,0
145.669,1229,-1,0
145.677,1231,-1,0
145.685,1231,0,0
145.973,1231,0,0
145.981,1231,2,0
145.988,1231,4,0
145.996,1231,5,0
146.005,1231,7,0
146.012,1231,8,0
146.02,1230,11,0
146.028,1230,12,0
146.036,1228,15,0
146.044,1226,19,0
146.053,1224,24,0
146.06,1221,30,0
146.068,1221,38,0
146.076,1220,48,0
146.084,1220,57,0
146.092,1219,68,0
146.1,1219,73,0
146.108,1218,90,0
146.116,1217,102,0
146.124,1214,114,0
146.132,1213,126,0
146.14,1210,137,0
146.148,1204,149,0
146.156,1201,160,0
146.164,1197,171,0
146.172,1192,182,0
146.18,1187,192,0
146.188,1182,198,0
146.196,1178,205,0
146.204,1173,210,0
146.212,1167,215,0
146.22,1162,219,0
146.228,1156,221,0
146.236,1151,221,0
146.244,1148,221,0
146.252,1148,221,0
146.26,1146,223,0
146.268,1141,231,0
146.276,1138,238,0
146.284,1134,239,0
146.292,1131,241,0
146.3,1126,247,0
146.308,1119,260,0
146.316,1111,278,0
146.324,1107,289,0
146.332,1107,293,0
146.34,1107,293,0
174.412,1107,293,0
174.42,1106,292,0
174.428,1105,288,0
174.436,1104,280,0
174.444,1104,273,0
174.452,1104,271,0
174.492,1104,270,0
174.5,1104,270,0
174.508,1106,268,0
174.516,1111,261,0
174.524,1115,252,0
174.532,1124,243,0
174.54,1126,241,0
174.548,1132,241,0
174.556,1136,242,0
174.564,1143,251,0
174.572,1149,261,0
174.58,1161,283,0
174.588,1170,311,0
174.596,1183,344,0
174.604,1197,381,0
174.612,1210,416,0
174.62,1224,452,0
174.628,1234,480,0
174.636,1241,502,0
174.644,1247,517,0
174.652,1253,527,0
174.66,1255,532,0
174.668,1257,537,0
174.676,1258,541,0
174.684,1260,542,0
174.692,1262,543,0
174.7,1262,543,0
174.716,1263,543,0
186.091,1263,543,0
186.099,1257,531,0
186.107,1232,491,0
186.115,1186,423,0
186.123,1129,360,0
186.131,1082,317,0
186.139,1003,251,0
186.147,914,187,0
186.155,822,125,0
186.163,731,75,0
186.171,625,34,0
186.179,528,0,0
186.187,442,-18,0
186.195,382,-6,0
186.203,365,0,0
186.211,363,0,0
186.219,363,1,0
186.227,363,4,0
186.235,366,12,0
186.243,372,23,0
186.251,381,38,0
186.259,391,59,0
186.267,400,79,0
186.275,405,98,0
186.283,410,122,0
186.291,414,143,0
186.299,417,154,0
186.307,425,172,0
186.315,435,188,0
186.323,443,198,0
186.331,452,206,0
186.339,458,211,0
186.347,463,215,0
186.355,467,218,0
186.363,470,222,0
186.371,472,225,0
186.379,475,231,0
186.387,478,239,0
186.395,482,249,0
186.403,488,262,0
186.411,497,276,0
186.419,506,292,0
186.427,511,301,0
186.435,523,316,0
186.443,532,326,0
186.451,542,334,0
186.459,549,340,0
186.467,554,343,0
186.475,558,345,0
186.483,563,347,0
186.491,569,349,0
186.499,572,350,0
186.507,577,350,0
186.515,583,350,0
186.523,587,350,0
186.531,589,350,0
186.539,590,350,0
186.547,592,350,0
186.555,595,350,0
186.563,600,350,0
186.571,610,350,0
186.579,624,351,0
186.587,643,353,0
186.595,661,356,0
186.603,679,358,0
186.611,696,358,0
186.619,713,360,0
186.627,726,361,0
186.635,734,361,0
186.643,739,360,0
186.651,740,359,0
186.659,741,358,0
186.667,744,357,0
186.675,746,356,0
186.683,748,354,0
186.691,750,352,0
186.699,756,351,0
186.707,760,349,0
186.715,768,347,0
186.723,779,345,0
186.731,793,345,0
186.739,806,344,0
186.747,816,344,0
186.755,828,344,0
186.763,838,344,0
186.771,850,344,0
186.779,860,345,0
186.787,874,346,0
186.795,892,347,0
186.803,903,347,0
186.811,925,347,0
186.819,956,345,0
186.827,981,343,0
186.835,1006,342,0
186.843,1028,342,0
186.85,1047,342,0
186.858,1062,342,0
186.866,1078,342,0
186.874,1093,342,0
186.882,1106,342,0
186.89,1117,342,0
186.898,1123,341,0
186.906,1127,340,0
186.914,1132,338,0
186.922,1137,337,0
186.93,1140,336,0
186.938,1141,336,0
186.946,1142,335,0
186.954,1142,335,0
186.962,1143,335,0
186.97,1143,334,0
186.978,1146,334,0
186.986,1148,333,0
186.994,1154,330,0
187.002,1164,327,0
187.01,1175,323,0
187.018,1187,320,0
187.026,1201,316,0
187.034,1209,311,0
187.042,1219,306,0
187.05,1226,303,0
187.058,1233,300,0
187.066,1242,298,0
187.074,1249,295,0
187.082,1255,293,0
187.09,1263,291,0
187.098,1271,288,0
187.106,1283,287,0
187.114,1293,286,0
187.122,1304,285,0
187.13,1312,285,0
187.138,1318,284,0
187.146,1324,284,0
187.154,1332,284,0
187.162,1341,285,0
187.17,1350,288,0
187.178,1359,288,0
187.186,1363,288,0
187.194,1373,289,0
187.202,1381,289,0
187.21,1388,289,0
187.218,1391,289,0
187.226,1392,289,0
187.234,1392,289,0
187.258,1393,289,0
187.266,1394,289,0
187.274,1396,289,0
187.282,1402,288,0
187.29,1407,287,0
187.298,1413,285,0
187.306,1417,283,0
187.314,1421,282,0
187.322,1423,280,0
187.33,1425,280,0
187.338,1426,279,0
187.346,1427,278,0
187.354,1429,278,0
187.362,1430,277,0
187.37,1432,276,0
187.378,1435,274,0
187.386,1436,273,0
187.394,1437,271,0
187.402,1438,271,0
187.41,1438,270,0
187.418,1440,269,0
187.426,1440,268,0
187.434,1440,268,0
187.442,1442,267,0
187.45,1444,266,0
187.458,1448,264,0
187.466,1449,264,0
187.474,1449,263,0
187.506,1449,263,1
187.578,1449,263,2
187.77,1449,263,0
187.778,1449,262,0
187.786,1449,262,0
187.794,1451,262,0
187.802,1451,261,0
187.89,1451,261,1
187.922,1451,261,0
187.93,1452,261,0
187.938,1453,261,0
187.946,1454,261,0
187.954,1456,261,0
187.962,1457,262,0
187.97,1461,263,0
187.978,1467,264,0
187.986,1475,265,0
187.994,1481,266,0
188.002,1487,266,0
188.01,1495,266,0
188.017,1501,267,0
188.026,1504,267,0
188.033,1505,267,0
188.042,1507,267,0
188.05,1509,267,0
188.058,1509,267,0
188.065,1510,267,0
188.073,1510,267,0
188.081,1511,267,0
188.089,1511,267,0
188.097,1512,267,0
188.105,1513,267,0
188.113,1513,267,0
188.145,1514,267,0
188.153,1514,267,0
188.161,1516,267,0
188.169,1516,269,0
188.177,1517,269,0
188.185,1520,270,0
188.193,1520,270,0
188.201,1521,270,0
188.209,1521,270,0
188.217,1522,271,0
188.233,1522,271,0
188.241,1523,271,0
188.249,1523,271,0
188.337,1523,272,0
188.345,1523,272,0
188.369,1524,272,0
188.377,1524,272,0
188.385,1525,272,0
188.393,1525,271,0
188.401,1526,269,0
188.409,1526,269,0
188.417,1526,268,0
188.425,1527,268,0
188.433,1527,268,0
188.441,1527,268,0
188.449,1527,267,0
188.601,1528,267,0
188.649,1528,267,0
188.769,1528,266,0
188.777,1528,265,0
188.785,1526,265,0
188.793,1523,264,0
188.801,1518,261,0
188.809,1512,260,0
188.817,1510,259,0
188.825,1504,257,0
188.833,1494,255,0
188.841,1482,251,0
188.849,1467,249,0
188.857,1443,244,0
188.865,1409,239,0
188.873,1362,235,0
188.881,1305,229,0
188.889,1239,223,0
188.897,1171,221,0
188.905,1098,219,0
188.913,1022,217,0
188.921,943,213,0
188.929,864,210,0
188.937,783,204,0
188.945,704,204,0
188.953,625,198,0
188.961,552,198,0
188.969,487,196,0
188.977,419,193,0
188.985,357,193,0
188.993,306,193,0
189.001,265,193,0
189.009,250,193,0
189.017,230,193,0
189.025,215,195,0
189.033,204,196,0
189.041,195,198,0
189.049,186,200,0
189.057,179,202,0
189.065,172,204,0
189.073,163,206,0
189.081,154,208,0
189.089,146,211,0
189.096,139,212,0
189.104,136,214,0
189.112,134,216,0
189.12,132,217,0
189.128,132,218,0
189.136,131,219,0
189.144,131,220,0
189.152,131,220,0
189.16,130,221,0
189.168,130,222,0
189.176,130,223,0
189.184,130,224,0
189.192,131,227,0
189.2,132,229,0
189.208,135,233,0
189.216,138,237,0
189.224,144,243,0
189.232,151,249,0
189.24,160,256,0
189.248,171,262,0
189.256,177,265,0
189.264,185,271,0
189.272,194,275,0
189.28,201,278,0
189.288,208,282,0
189.296,217,284,0
189.304,225,287,0
189.312,232,289,0
189.32,238,290,0
189.328,242,291,0
189.336,245,291,0
189.344,248,291,0
189.352,249,291,0
189.36,251,291,0
189.368,252,291,0
189.376,253,291,0
189.384,254,291,0
189.392,255,291,0
189.4,256,290,0
189.408,257,290,0
189.416,261,290,0
189.424,268,288,0
189.432,276,286,0
189.44,283,285,0
189.448,291,282,0
189.456,298,280,0
189.464,304,280,0
189.472,306,278,0
189.48,310,276,0
189.488,311,276,0
189.496,314,274,0
189.504,317,273,0
189.512,320,272,0
189.52,323,271,0
189.528,325,270,0
189.536,327,270,0
189.544,329,269,0
189.552,333,267,0
189.56,338,266,0
189.568,341,265,0
189.576,344,265,0
189.584,346,265,0
189.592,347,265,0
189.6,348,265,0
189.608,349,265,0
189.616,351,265,0
189.624,355,265,0
189.632,361,265,0
189.64,367,265,0
189.648,377,265,0
189.656,389,268,0
189.664,402,268,0
189.672,414,269,0
189.68,425,269,0
189.688,434,269,0
189.696,441,269,0
189.704,444,269,0
189.712,448,269,0
189.72,452,269,0
189.728,459,269,0
189.736,467,269,0
189.744,477,269,0
189.752,488,269,0
189.76,503,270,0
189.768,515,272,0
189.776,528,273,0
189.784,543,273,0
189.792,557,274,0
189.8,569,274,0
189.808,576,274,0
189.816,585,275,0
189.824,595,275,0
189.832,603,276,0
189.84,607,276,0
189.848,611,276,0
189.856,614,276,0
189.864,617,276,0
189.872,619,276,0
189.88,620,276,0
189.888,623,276,0
189.896,624,276,0
189.904,626,277,0
189.912,630,277,0
189.92,637,280,0
189.927,645,282,0
189.935,654,284,0
189.936,654,284,2
189.943,662,287,0
189.951,670,288,0
189.959,679,290,0
189.967,684,290,0
189.975,692,292,0
189.983,700,293,0
189.991,708,293,0
189.999,714,294,0
190.007,720,294,0
190.015,723,294,0
190.023,725,294,0
190.031,727,294,0
190.039,728,294,0
190.047,729,294,0
190.055,729,294,0
190.063,730,294,0
190.071,732,294,0
190.079,735,294,0
190.087,739,294,0
190.095,747,295,0
190.103,756,295,0
190.111,763,296,0
190.119,767,296,0
190.127,768,296,0
190.135,769,296,0
190.175,770,296,0
190.199,770,296,0
190.231,770,296,1
190.335,770,296,2
190.383,771,296,0
190.391,771,296,0
190.399,772,296,0
190.407,772,296,0
190.415,773,296,0
190.423,774,296,0
190.431,774,296,0
190.439,775,295,0
190.447,775,295,0
190.455,775,295,0
190.463,776,294,0
190.471,776,294,0
190.479,776,293,0
190.503,777,293,0
190.519,778,293,0
190.527,778,293,0
190.535,779,293,0
190.543,779,293,0
190.551,781,293,0
190.567,781,293,0
190.575,781,294,0
190.583,780,299,0
190.591,772,308,0
190.599,758,317,0
190.607,733,324,0
190.615,731,324,0
190.895,731,324,0
190.903,737,324,0
190.911,742,326,0
190.919,744,327,0
190.927,742,328,0
190.935,740,328,0
190.943,733,325,0
190.951,721,324,0
190.959,709,324,0
190.967,700,324,0
190.975,690,325,0
190.983,680,325,0
190.991,674,327,0
190.999,663,329,0
191.007,650,331,0
191.015,636,334,0
191.023,622,338,0
191.031,604,341,0
191.039,583,345,0
191.047,565,347,0
191.055,551,349,0
191.063,537,351,0
191.071,527,351,0
191.079,519,352,0
191.087,513,352,0
191.095,510,352,0
191.103,507,352,0
191.111,507,352,0
191.119,504,352,0
191.127,503,352,0
191.135,501,352,0
191.143,499,352,0
191.151,497,352,0
191.159,495,351,0
191.167,493,351,0
191.175,490,351,0
191.183,488,350,0
191.191,486,348,0
191.199,484,348,0
191.207,482,346,0
191.215,477,344,0
191.223,475,341,0
191.23,472,339,0
191.239,469,336,0
191.246,468,335,0
191.254,466,333,0
191.262,462,332,0
191.27,460,330,0
191.278,459,328,0
191.286,456,327,0
191.294,454,325,0
191.302,453,323,0
191.31,452,322,0
191.318,451,320,0
191.326,451,319,0
191.334,450,317,0
191.342,449,317,0
191.35,448,316,0
191.358,447,314,0
191.366,447,313,0
191.374,447,312,0
191.382,447,312,0
191.39,447,311,0
191.398,446,310,0
191.406,446,309,0
191.414,446,309,0
191.422,446,308,0
191.43,446,307,0
191.438,446,306,0
191.446,446,306,0
191.518,446,305,0
191.526,446,305,0
191.534,447,304,0
191.542,450,302,0
191.55,452,300,0
191.558,453,298,0
191.566,456,296,0
191.574,457,294,0
191.582,459,292,0
191.59,460,290,0
191.598,461,288,0
191.606,461,287,0
191.614,462,286,0
191.622,464,284,0
191.63,464,284,0
191.638,464,283,0
191.646,465,282,0
191.654,465,282,0
191.662,466,281,0
191.67,466,281,0
191.678,466,280,0
191.686,466,280,0
191.694,467,280,0
191.702,468,280,0
191.71,468,279,0
191.718,468,279,0
191.726,469,278,0
191.734,469,278,0
191.742,470,278,0
191.75,470,278,0
191.758,471,278,0
191.782,471,278,0
191.798,471,278,0
191.966,472,278,0
191.974,473,278,0
191.982,473,278,0
191.982,473,278,1
191.998,474,278,0
192.006,474,278,0
192.014,475,278,0
192.022,476,278,0
192.03,476,278,0
192.038,477,278,0
192.046,479,279,0
192.054,479,279,0
192.062,480,279,0
192.07,481,279,0
192.078,482,279,0
192.086,484,279,0
192.094,485,279,0
192.102,487,279,0
192.11,488,279,0
192.118,489,279,0
192.126,494,280,0
192.134,496,280,0
192.142,499,280,0
192.15,501,280,0
192.158,505,280,0
192.166,507,280,0
192.174,508,280,0
192.182,511,281,0
192.19,513,282,0
192.198,513,282,0
192.206,514,282,0
192.213,514,282,0
192.222,515,282,0
192.23,516,282,0
192.238,517,282,0
192.245,517,282,0
192.253,518,283,0
192.27,518,283,0
192.285,519,283,0
192.31,520,283,0
192.317,520,283,0
192.325,521,283,0
192.333,521,283,0
192.341,522,283,0
192.349,523,283,0
192.357,523,283,0
192.365,524,283,0
192.373,526,283,0
192.381,527,283,0
192.389,527,283,0
192.397,529,283,0
192.405,529,283,0
192.413,530,283,0
192.421,531,283,0
192.429,532,283,0
192.437,533,283,0
192.445,533,283,0
192.453,534,283,0
192.461,535,283,0
192.469,536,283,0
192.477,538,283,0
192.485,538,283,0
192.493,539,282,0
192.501,539,282,0
192.509,540,282,0
192.517,541,282,0
192.525,542,282,0
192.533,542,282,0
192.541,543,282,0
192.549,545,281,0
192.557,546,281,0
192.565,547,281,0
192.573,549,281,0
192.581,550,281,0
192.589,551,281,0
192.597,552,281,0
192.605,553,281,0
192.613,554,281,0
192.621,555,281,0
192.629,557,281,0
192.637,559,281,0
192.645,561,281,0
192.653,562,281,0
192.661,564,281,0
192.669,566,281,0
192.677,567,281,0
192.685,569,281,0
192.693,571,281,0
192.701,572,281,0
192.709,574,281,0
192.717,576,281,0
192.725,577,281,0
192.733,579,281,0
192.741,581,281,0
192.749,584,281,0
192.757,586,281,0
192.765,588,281,0
192.773,590,281,0
192.781,592,281,0
192.789,594,280,0
192.797,597,280,0
192.805,599,280,0
192.813,602,280,0
192.821,605,280,0
192.829,608,280,0
192.837,612,279,0
192.845,615,279,0
192.853,618,279,0
192.861,619,279,0
192.869,622,279,0
192.877,625,279,0
192.885,628,279,0
192.893,631,279,0
192.901,634,279,0
192.909,636,279,0
192.917,637,279,0
192.925,639,279,0
192.933,641,279,0
192.941,642,279,0
192.949,643,279,0
192.957,645,279,0
192.964,646,279,0
192.973,647,279,0
192.981,649,279,0
192.988,652,279,0
192.996,654,279,0
193.004,657,279,0
193.012,660,279,0
193.02,663,279,0
193.028,665,279,0
193.036,667,279,0
193.044,668,278,0
193.052,669,278,0
193.06,669,278,0
193.068,671,278,0
193.076,671,278,0
193.084,672,278,0
193.092,673,278,0
193.1,673,278,0
193.108,675,278,0
193.116,677,278,0
193.124,678,278,0
193.132,679,278,0
193.14,681,278,0
193.148,683,278,0
193.156,685,278,0
193.164,686,278,0
193.172,689,278,0
193.18,693,280,0
193.188,699,281,0
193.196,705,282,0
193.204,713,284,0
193.212,720,286,0
193.22,728,287,0
193.228,738,288,0
193.236,744,288,0
193.244,754,288,0
193.252,763,288,0
193.26,768,288,0
193.268,778,288,0
193.276,786,288,0
193.284,796,288,0
193.292,807,289,0
193.3,819,292,0
193.308,833,293,0
193.316,845,296,0
193.324,857,298,0
193.332,868,300,0
193.34,878,301,0
193.348,892,301,0
193.356,900,301,0
193.364,904,301,0
193.372,911,302,0
193.38,916,302,0
193.388,923,302,0
193.396,928,302,0
193.404,932,302,0
193.412,937,302,0
193.42,940,302,0
193.428,941,302,0
193.436,943,301,0
193.444,945,300,0
193.452,947,299,0
193.46,948,298,0
193.468,949,297,0
193.476,950,296,0
193.484,950,295,0
193.492,951,295,0
193.5,953,295,0
193.508,953,294,0
193.516,953,294,0
193.652,953,294,0
193.668,953,294,0
193.676,952,293,0
193.684,950,293,0
193.692,947,293,0
193.7,945,293,0
193.708,941,293,0
193.716,938,293,0
193.724,932,293,0
193.732,926,294,0
193.732,926,294,2
193.74,924,295,0
193.748,918,295,0
193.756,913,295,0
193.764,909,295,0
193.771,904,295,0
193.78,901,295,0
193.787,900,295,0
193.796,899,295,0
193.803,898,295,0
193.852,898,295,0
193.884,898,295,1
193.94,898,296,0
193.947,898,297,0
193.955,898,298,0
193.963,898,298,0
193.972,898,298,2
193.979,898,299,0
193.987,898,300,0
194.115,898,300,0
194.123,898,300,0
194.131,899,300,0
194.139,899,300,0
194.147,899,301,0
194.155,900,301,0
194.163,901,301,0
194.171,901,301,0
194.187,902,301,0
194.195,902,301,0
194.275,903,301,0
194.291,903,301,0
194.395,903,302,0
194.403,904,302,0
194.515,904,302,1
194.563,904,302,0
194.571,904,303,0
194.579,904,304,0
194.587,904,304,0
194.595,903,305,0
194.603,903,305,0
194.611,903,306,0
