Time,Sensor1,Sensor2,Sensor3,Sensor4
14.274,54,0,40,82,
14.277,51,0,34,82,
14.279,49,0,31,80,
14.282,46,0,30,80,
14.285,43,0,31,80,
14.319,41,0,28,79,
14.322,40,0,27,77,
14.323,40,0,27,76,
14.355,37,0,27,75,
14.355,36,0,23,74,
14.358,35,0,18,73,
14.359,34,0,11,69,
14.392,33,0,11,67,
14.394,32,0,12,67,
14.397,31,0,9,64,
14.43,31,0,5,62,
14.431,31,0,0,60,
14.434,30,0,0,59,
14.465,31,0,0,58,
14.467,30,0,0,58,
14.469,30,0,0,57,
14.47,30,0,0,56,
14.502,29,0,0,56,
14.505,29,0,0,55,
14.51,29,0,0,53,
14.512,29,0,0,54,
14.545,29,0,0,53,
14.547,29,0,0,54,
14.551,29,0,0,54,
14.583,29,0,0,53,
14.585,29,0,0,52,
14.587,29,0,0,52,
14.589,29,0,0,51,
14.63,28,0,0,51,
14.63,27,0,0,51,
14.631,27,0,0,52,
14.636,27,0,0,52,
14.671,26,0,0,53,
14.673,25,0,0,54,
14.675,25,0,0,55,
14.678,23,0,0,56,
14.711,23,0,0,56,
14.715,23,0,0,56,
14.717,23,0,0,55,
14.72,23,0,0,55,
14.753,22,0,0,54,
14.754,22,0,0,54,
14.756,22,0,0,53,
14.788,23,0,0,52,
14.789,23,0,0,52,
14.791,24,0,0,51,
14.793,24,0,0,51,
14.827,24,0,0,50,
14.828,24,0,0,49,
14.83,24,0,0,49,
14.832,25,0,0,49,
14.871,25,0,0,49,
14.871,25,0,0,48,
14.874,25,0,0,46,
14.874,26,0,0,46,
14.907,25,0,0,46,
14.909,25,0,0,46,
14.916,25,0,0,45,
14.923,25,0,0,45,
14.928,24,0,0,44,
14.961,23,0,0,44,
14.964,23,0,0,44,
14.966,23,0,0,44,
15,24,0,0,44,
15,23,0,0,41,
15.006,23,0,0,42,
15.007,24,0,0,42,
15.039,24,0,0,42,
15.041,24,0,0,41,
15.042,24,0,0,42,
15.075,25,0,0,38,
15.077,24,0,0,36,
15.077,25,0,0,34,
15.079,25,0,0,34,
15.112,25,0,0,34,
15.112,25,0,0,35,
15.115,25,0,0,34,
15.12,25,0,0,33,
15.153,25,0,0,34,
15.154,25,0,0,34,
15.156,25,0,0,35,
15.16,24,0,0,35,
15.198,22,0,0,36,
15.2,21,0,0,37,
15.202,20,0,0,38,
15.204,20,0,0,38,
15.238,20,0,0,38,
15.24,21,0,0,40,
15.241,21,0,0,40,
15.248,22,0,0,41,
15.258,21,0,0,40,
15.298,22,0,0,39,
15.3,22,0,0,40,
15.301,22,0,0,40,
15.302,22,0,0,40,
15.335,23,0,0,40,
15.339,23,0,0,40,
15.339,23,0,0,39,
15.372,23,0,0,39,
15.375,23,0,0,38,
15.376,23,0,0,38,
15.379,24,0,0,38,
15.388,24,0,0,38,
15.422,24,0,0,38,
15.424,22,0,0,39,
