Time,Key,Serial
1976.7911719,LSHIFT,24
1976.8224252,LSHIFT,25
1976.8536746,LSHIFT,26
1976.9006522999998,LSHIFT,27
1976.9319059,LSHIFT,28
1976.9631465999998,LSHIFT,29
1976.9944714,LSHIFT,30
1977.0257263,LSHIFT,1
1977.056979,LSHIFT,2
1977.0882307999998,LSHIFT,3
1977.1194841,LSHIFT,4
1977.1507344999998,LSHIFT,5
1977.1976122,LSHIFT,6
1977.2288670000003,LSHIFT,7
1977.2601182,LSHIFT,8
1977.2913679,LSHIFT,9
1977.3226186000002,LSHIFT,10
1977.3538713,LSHIFT,11
1977.3851230999999,LSHIFT,12
1977.4163734,LSHIFT,13
1977.4476327999998,LSHIFT,14
1977.4945132,LSHIFT,15
1977.5257638,LSHIFT,16
1977.557016,LSHIFT,17
1977.5882605,LSHIFT,18
1977.6195120999998,LSHIFT,19
1978.5101932,LCONTROL,1
1978.6039438,KEY_Z,2
1980.5888165999997,LCONTROL,1
1980.6200680999998,KEY_C,2
1980.8232089,KEY_V,3
1982.4484112999999,LSHIFT,1
1982.948441,LSHIFT,2
1982.9953188000002,LSHIFT,3
1983.0265895999999,LSHIFT,1
1983.0578292999999,LSHIFT,2
1983.0890812,LSHIFT,3
1983.1203339,LSHIFT,4
1983.1515782000001,LSHIFT,5
1983.1828294,LSHIFT,6
1983.2140815000002,LSHIFT,7
1983.2609598000001,LSHIFT,8
1983.2922107000002,LSHIFT,9
1983.3234697999999,LSHIFT,10
1983.354731,LSHIFT,11
1983.3859704,LSHIFT,12
1983.4172325,LSHIFT,13
1983.4484704999998,LSHIFT,14
1983.4797327999997,LSHIFT,15
1983.5109837999998,LSHIFT,16
1983.5578615,LSHIFT,17
1983.5891094,LSHIFT,18
1983.6203579,LSHIFT,19
1983.6516087999998,LSHIFT,20
1983.6828587999998,LSHIFT,21
1983.7141112,LSHIFT,22
1983.7453688,LSHIFT,23
1983.7766158,LSHIFT,24
1983.8078684999998,LSHIFT,25
1983.8547432,LSHIFT,26
1983.8859965,LSHIFT,27
1983.9172469,LSHIFT,28
1983.9485026,LSHIFT,29
1983.9797592999998,LSHIFT,30
1984.0110105,LSHIFT,1
1984.0422620000002,LSHIFT,2
1984.0735081,LSHIFT,3
1984.1047598999999,LSHIFT,4
1984.1516373,LSHIFT,5
1984.1828888,LSHIFT,6
1984.2141413,LSHIFT,7
1984.2454009,LSHIFT,8
1984.2766425,LSHIFT,9
1984.3078958,LSHIFT,10
1984.3391546,LSHIFT,11
1985.0,NA,0
1986.5114221000001,KEY_C,1
1986.8551963,KEY_V,2
1988.0,NA,0
1989.0,NA,0
1990.0,NA,0
1991.0,NA,0
1992.0,NA,0
1993.0,NA,0
1994.0,NA,0
1995.4971304,KEY_C,1
1995.7315821,KEY_V,2
1996.0,NA,0
1997.0,NA,0
1998.0,NA,0
1999.0,NA,0
2000.0,NA,0
2001.0,NA,0
2002.0,NA,0
2003.0,NA,0
2004.0,NA,0
2005.0,NA,0
2006.0,NA,0
2007.0,NA,0
2008.0,NA,0
2009.0,NA,0
2010.0,NA,0
2011.0,NA,0
2012.0,NA,0
2013.0,NA,0
2014.3544367,KEY_C,1
2014.5732530999999,KEY_V,2
2015.0,NA,0
2016.0,NA,0
2017.0,NA,0
2018.0,NA,0
2019.7770188000002,KEY_C,1
2020.0270379,KEY_V,1
2021.0,NA,0
2022.0,NA,0
2023.0,NA,0
2024.0,NA,0
2025.0,NA,0
2026.0,NA,0
2027.0,NA,0
2028.0,NA,0
2029.0,NA,0
2030.0,NA,0
2031.0,NA,0
2032.0,NA,0
2033.0,NA,0
2034.3734685,LSHIFT,1
2034.4047185,LSHIFT,2
2035.0,NA,0
2036.0,NA,0
2037.0,NA,0
2038.0,NA,0
2039.0,NA,0
2040.0,NA,0
2041.0,NA,0
2042.0,NA,0
2043.0,NA,0
2044.0,NA,0
2045.0,NA,0
2046.0,NA,0
2047.0,NA,0
2048.0,NA,0
2049.8714323,KEY_C,1
2050.1214787999997,KEY_V,1
2051.0,NA,0
2052.0,NA,0
2053.0,NA,0
2054.0,NA,0
2055.0,NA,0
2056.0,NA,0
2057.372405,KEY_C,1
2057.6068003,KEY_V,2
2058.0,NA,0
2059.0,NA,0
2060.0,NA,0
2061.0,NA,0
2062.7165796,KEY_V,1
2063.0,NA,0
2064.0,NA,0
2065.0,NA,0
2066.0,NA,0
2067.0,NA,0
2068.0,NA,0
2069.0,NA,0
2070.0,NA,0
2071.0,NA,0
2073.0,NA,0
2074.0,NA,0
2075.0,NA,0
2076.0,NA,0
2077.0,NA,0
2078.0,NA,0
2079.0,NA,0
2080.0,NA,0
2081.0,NA,0
2082.0,NA,0
2083.0,NA,0
2084.0,NA,0
2085.0,NA,0
2086.0,NA,0
2087.0,NA,0
2088.0,NA,0
2089.0,NA,0
2090.0,NA,0
2091.0,NA,0
2092.0,NA,0
2093.0,NA,0
2094.0,NA,0
2095.5442562,KEY_A,1
2096.0,NA,0
2097.0,NA,0
2098.0,NA,0
2099.0,NA,0
2100.0,NA,0
2101.0,NA,0
2102.0,NA,0
2103.0,NA,0
2104.0,NA,0
2105.0,NA,0
2106.0,NA,0
2107.0,NA,0
2108.0,NA,0
2109.0,NA,0
2110.0,NA,0
2111.0,NA,0
2112.0,NA,0
2113.0,NA,0
2114.0,NA,0
2115.0,NA,0
2116.0,NA,0
2117.0,NA,0
2118.0,NA,0
2119.0,NA,0
2120.0,NA,0
2121.0,NA,0
2122.0,NA,0
2123.0,NA,0
2124.0,NA,0
2125.0,NA,0
2126.0,NA,0
2127.0,NA,0
2128.0,NA,0
2129.0,NA,0
2131.0,NA,0
2133.0,NA,0
2134.0,NA,0
2136.0,NA,0
2137.0,NA,0
2138.0,NA,0
2139.4628777,KEY_Z,1
2139.8067139000004,LSHIFT,2
2140.3068399,LSHIFT,1
2140.3537237,LSHIFT,2
2140.3849778999997,LSHIFT,3
2140.4162252,LSHIFT,4
2140.4474746,LSHIFT,5
2140.4787285,LSHIFT,6
2140.5099804,LSHIFT,7
2140.5412304,LSHIFT,8
2140.5724801,LSHIFT,9
2140.6037404,LSHIFT,10
2140.6506172000004,LSHIFT,11
2140.6818693,LSHIFT,12
2140.7131219999997,LSHIFT,13
2140.7443711,LSHIFT,14
2140.7756187,LSHIFT,15
2140.8068778,LSHIFT,16
2140.8381292999998,LSHIFT,17
2140.8693763,LSHIFT,18
2140.9162498,LSHIFT,19
2140.9475161,LSHIFT,20
2140.9787579999997,LSHIFT,21
2141.0100158,LSHIFT,1
2141.0412613,LSHIFT,2
2141.0725189,LSHIFT,3
2141.103765,LSHIFT,4
2141.1350168,LSHIFT,5
2141.1662656,LSHIFT,6
2141.2131433,LSHIFT,7
2141.2443939,LSHIFT,8
2141.275646,LSHIFT,9
2141.3069041999997,LSHIFT,10
2141.3381524,LSHIFT,11
2141.3694048,LSHIFT,12
2141.4006572999997,LSHIFT,13
2141.4319082,LSHIFT,14
2141.4631597,LSHIFT,15
2141.5100422,LSHIFT,16
2141.5412923,LSHIFT,17
2141.5725386,LSHIFT,18
2141.6037905000003,LSHIFT,19
2141.6350491999997,LSHIFT,20
2141.666298,LSHIFT,21
2141.6975535,LSHIFT,22
2141.7287977,LSHIFT,23
2141.7600514,LSHIFT,24
2141.8069524000002,LSHIFT,25
2141.8381809,LSHIFT,26
2141.8694312,LSHIFT,27
2141.9006882,LSHIFT,28
2141.9319358,LSHIFT,29
2141.9631870000003,LSHIFT,30
2141.9944584000004,LSHIFT,31
2142.0257036,LSHIFT,1
2142.0569539000003,LSHIFT,2
2142.1038226,LSHIFT,3
2142.1350832000003,LSHIFT,4
2142.1663269,LSHIFT,5
2142.1975778,LSHIFT,6
2142.2288353,LSHIFT,7
2142.2600868,LSHIFT,8
2142.2913311,LSHIFT,9
2142.3225911,LSHIFT,10
2142.3538441,LSHIFT,11
2142.4007155,LSHIFT,12
2142.4319716,LSHIFT,13
2142.4632237,LSHIFT,14
2142.4945187,LSHIFT,15
2142.5257801,LSHIFT,16
2142.5570268,LSHIFT,17
2142.5882844000002,LSHIFT,18
2142.6195465,LSHIFT,19
2142.6507850000003,LSHIFT,20
2142.6976603,LSHIFT,21
2142.7289127999998,LSHIFT,22
2142.7601721,LSHIFT,23
2142.7914248,LSHIFT,24
2142.8226927,LSHIFT,25
2142.8539417999996,LSHIFT,26
2143.1196664999998,LCONTROL,1
2143.1821635,KEY_Z,2
2143.6666370000003,LSHIFT,3
2144.1666758,LSHIFT,1
2144.2135457000004,LSHIFT,2
2144.2447999,LSHIFT,3
2144.2760527,LSHIFT,4
2144.3072999,LSHIFT,5
2144.3385494000004,LSHIFT,6
2144.3698072,LSHIFT,7
2144.4010554,LSHIFT,8
2144.4323045,LSHIFT,9
2144.4792055,LSHIFT,10
2144.5104546000002,LSHIFT,11
2144.5417055,LSHIFT,12
2144.5729404,LSHIFT,13
2144.6041889000003,LSHIFT,14
2144.6354441,LSHIFT,15
2144.6666965,LSHIFT,16
2144.6979519,LSHIFT,17
2144.7292007,LSHIFT,18
2144.7760742,LSHIFT,19
2144.8073294,LSHIFT,20
2144.8385809,LSHIFT,21
2144.8698294,LSHIFT,22
2144.9010848000003,LSHIFT,23
2144.9323333,LSHIFT,24
2144.9635936,LSHIFT,25
2144.994843,LSHIFT,26
2145.0260950999996,LSHIFT,1
2145.0729695,LSHIFT,2
2145.1042211,LSHIFT,3
2145.1354765,LSHIFT,4
2145.166728,LSHIFT,5
2145.1979795,LSHIFT,6
2145.2292287,LSHIFT,7
2145.2604862,LSHIFT,8
2145.2917359000003,LSHIFT,9
2145.3229825999997,LSHIFT,10
2145.3698585,LSHIFT,11
2145.4011100000002,LSHIFT,12
2145.4323640000002,LSHIFT,13
2145.463623,LSHIFT,14
2145.4948755,LSHIFT,15
2145.5261249,LSHIFT,16
2145.5573691,LSHIFT,17
2145.588621,LSHIFT,18
2145.6198870000003,LSHIFT,19
2145.6667529,LSHIFT,20
2145.6980123,LSHIFT,21
2145.7293088,LSHIFT,22
2145.7605664000002,LSHIFT,23
2145.7918173,LSHIFT,24
2145.8230691,LSHIFT,25
2145.85432,LSHIFT,26
2145.8855805999997,LSHIFT,27
2145.9168318,LSHIFT,28
2145.9637098000003,LSHIFT,29
2145.9949561999997,LSHIFT,30
2146.0262070999997,LSHIFT,1
2146.0574586,LSHIFT,2
2146.0887087,LSHIFT,3
2146.1199644000003,LSHIFT,4
2146.1512204,LSHIFT,5
2146.1824744000005,LSHIFT,6
2146.2137199,LSHIFT,7
2146.2606477000004,LSHIFT,8
2146.2919031,LSHIFT,9
2146.3231529,LSHIFT,10
2146.3544068,LSHIFT,11
2146.3856600999998,LSHIFT,12
2146.4169104000002,LSHIFT,13
2146.4481638,LSHIFT,14
2146.4794140999998,LSHIFT,15
2146.5106659000003,LSHIFT,16
2146.557543,LSHIFT,17
2146.5887948,LSHIFT,18
2146.6200445,LSHIFT,19
2146.6513018,LSHIFT,20
2146.6825542,LSHIFT,21
2146.7138082,LSHIFT,22
2146.7450588,LSHIFT,23
2146.7763046,LSHIFT,24
2146.8075546,LSHIFT,25
2146.8544329,LSHIFT,26
2146.8856865,LSHIFT,27
2146.9169492,LSHIFT,28
2146.9482047,LSHIFT,29
2146.9794426,LSHIFT,30
2147.0106944000004,LSHIFT,1
2147.0419429000003,LSHIFT,2
2147.0731947,LSHIFT,3
2147.1044463,LSHIFT,4
2147.151333,LSHIFT,5
2147.1825855,LSHIFT,6
2147.2138352,LSHIFT,7
2147.2450813,LSHIFT,8
2147.2763409000004,LSHIFT,9
2147.3075846,LSHIFT,10
2147.3388440000003,LSHIFT,11
2147.3700903999998,LSHIFT,12
2147.4013407,LSHIFT,13
2147.4482229,LSHIFT,14
2147.4794757,LSHIFT,15
2147.5107272,LSHIFT,16
2147.5419754,LSHIFT,17
2147.5732272,LSHIFT,18
2147.6044748000004,LSHIFT,19
2147.6357366,LSHIFT,20
2147.6669863,LSHIFT,21
2147.6982344999997,LSHIFT,22
2147.7451091999997,LSHIFT,23
2147.7763621999998,LSHIFT,24
2147.8076195,LSHIFT,25
2147.8388728,LSHIFT,26
2147.8701228,LSHIFT,27
2147.9013764,LSHIFT,28
2147.9326261,LSHIFT,29
2147.9638834,LSHIFT,30
2147.9951334,LSHIFT,31
2148.0420045,LSHIFT,1
2148.0732608000003,LSHIFT,2
2148.1045066,LSHIFT,3
2148.13576,LSHIFT,4
2148.1670145,LSHIFT,5
2148.1982648000003,LSHIFT,6
2148.2295166,LSHIFT,7
2148.2607672,LSHIFT,8
2148.2920215,LSHIFT,9
2148.3388971,LSHIFT,10
2148.3701513,LSHIFT,11
2148.4014004,LSHIFT,12
2148.4326523,LSHIFT,13
2148.4639040999996,LSHIFT,14
2148.495152,LSHIFT,15
2148.5264077,LSHIFT,16
2148.5576601,LSHIFT,17
2148.5889135,LSHIFT,18
2148.6358419,LSHIFT,19
2148.6670913000003,LSHIFT,20
2148.6983428000003,LSHIFT,21
2148.729598,LSHIFT,22
2148.7608525,LSHIFT,23
2148.792104,LSHIFT,24
2148.8233525,LSHIFT,25
2148.8546101,LSHIFT,26
2148.8858604,LSHIFT,27
2148.9327393000003,LSHIFT,28
2148.9639856999997,LSHIFT,29
2148.9952388,LSHIFT,30
2149.0264951,LSHIFT,1
2149.0577421,LSHIFT,2
2149.0889905999998,LSHIFT,3
2149.1202491,LSHIFT,4
2149.1514948000004,LSHIFT,5
2149.1827479000003,LSHIFT,6
2149.2296344,LSHIFT,7
2149.8077860999997,LCONTROL,8
2149.8859141,KEY_C,9
2150.1359453,KEY_V,1
2151.0,NA,0
2152.0,NA,0
2153.0,NA,0
2154.3868335,KEY_C,1
2154.6056015999998,KEY_V,2
2155.0,NA,0
2156.0,NA,0
2157.0,NA,0
2158.0,NA,0
2159.9580746999995,KEY_C,1
2160.1455844,KEY_V,1
2161.0,NA,0
2162.0,NA,0
2163.0,NA,0
2164.0,NA,0
2165.4599796,KEY_C,1
2165.6787423,KEY_V,2
2166.0,NA,0
2167.0,NA,0
2168.0,NA,0
2169.0,NA,0
2171.0,NA,0
2172.0,NA,0
2173.0,NA,0
2174.0,NA,0
2175.0,NA,0
2176.0,NA,0
2177.0,NA,0
2178.0,NA,0
2179.0,NA,0
2180.0,NA,0
2181.0,NA,0
2182.7905801999996,DELETE,1
2183.0,NA,0
2184.1670999000003,KEY_C,1
2184.367152,KEY_V,2
2185.0,NA,0
2186.0,NA,0
2187.0,NA,0
2188.0,NA,0
2189.1892835,KEY_V,1
2190.0,NA,0
2191.0,NA,0
2192.0,NA,0
2193.0,NA,0
2194.0,NA,0
2195.4258050999997,KEY_C,1
2195.6601946999995,KEY_V,2
2196.0,NA,0
2197.0,NA,0
2198.0,NA,0
2199.0,NA,0
2200.0,NA,0
2201.0,NA,0
2202.0,NA,0
2203.0,NA,0
2204.0,NA,0
2205.0,NA,0
2206.0,NA,0
2207.0,NA,0
2208.0,NA,0
2209.0,NA,0
2210.0,NA,0
2211.0,NA,0
2212.0,NA,0
2213.0,NA,0
2214.0,NA,0
2215.0,NA,0
2216.0,NA,0
2217.0,NA,0
2218.3256420000002,KEY_C,1
2218.4975358,KEY_V,2
2219.0,NA,0
2220.0,NA,0
2221.0,NA,0
2222.0,NA,0
2223.0,NA,0
2224.0,NA,0
2225.0,NA,0
2226.0,NA,0
2227.0,NA,0
2229.0,NA,0
2230.0,NA,0
2231.0,NA,0
2232.0,NA,0
2233.1884295,KEY_C,1
2233.3759429,KEY_V,2
2234.0,NA,0
2235.0,NA,0
2236.0,NA,0
2237.2357476999996,KEY_V,1
2238.0,NA,0
2239.0,NA,0
2240.0,NA,0
2241.0,NA,0
2242.0,NA,0
2243.0,NA,0
2244.0,NA,0
2245.0,NA,0
2246.0,NA,0
2247.0,NA,0
2248.0,NA,0
2249.7421265000003,KEY_S,1
2250.0,NA,0
2251.0,NA,0
2252.0,NA,0
2253.0,NA,0
2254.1979913000005,KEY_S,1
2255.0,NA,0
2256.0,NA,0
2257.0,NA,0
2258.0,NA,0
2259.0,NA,0
2260.0,NA,0
2261.0,NA,0
2262.0,NA,0
2263.0,NA,0
2264.0,NA,0
2265.0,NA,0
2266.0,NA,0
2267.0,NA,0
2268.0,NA,0
2269.0,NA,0
2270.0,NA,0
2271.0,NA,0
2272.0,NA,0
2273.0,NA,0
2274.0,NA,0
2275.0,NA,0
2276.0,NA,0
2277.0,NA,0
2278.0,NA,0
2279.0,NA,0
2280.0,NA,0
2281.0,NA,0
2282.0,NA,0
2283.0,NA,0
2284.0,NA,0
2285.0,NA,0
2286.0,NA,0
2287.0,NA,0
2288.0,NA,0
2289.0,NA,0
2290.0,NA,0
2291.0,NA,0
2292.0,NA,0
2293.0,NA,0
2294.0,NA,0
2295.0,NA,0
2296.0,NA,0
2297.0,NA,0
2298.0,NA,0
2299.0,NA,0
2300.0,NA,0
2301.0,NA,0
2302.0,NA,0
2303.0,NA,0
2304.0,NA,0
2305.0,NA,0
2306.0,NA,0
2307.0,NA,0
2308.0,NA,0
2309.0,NA,0
2310.0,NA,0
2311.0,NA,0
2312.0,NA,0
2313.0,NA,0
2314.0,NA,0
2315.0,NA,0
2316.0,NA,0
2317.0,NA,0
2318.0,NA,0
2319.0,NA,0
2320.0,NA,0
2321.0,NA,0
2322.0,NA,0
2323.0,NA,0
2324.0,NA,0
2325.0,NA,0
2326.0,NA,0
2327.0,NA,0
2328.0,NA,0
2329.0,NA,0
2330.0,NA,0
2331.0,NA,0
2332.0,NA,0
2333.0,NA,0
2334.0,NA,0
2335.0,NA,0
2336.0,NA,0
2337.0,NA,0
2338.0,NA,0
2339.0,NA,0
2340.0,NA,0
2341.0,NA,0
2342.0,NA,0
2343.0,NA,0
2344.0,NA,0
2345.0,NA,0
2346.0,NA,0
2347.0,NA,0
2348.0,NA,0
2349.0,NA,0
2350.0,NA,0
2351.0,NA,0
2352.0,NA,0
2353.0,NA,0
2354.0,NA,0
2355.0,NA,0
2356.0,NA,0
2357.0,NA,0
2358.0,NA,0
2359.0,NA,0
2360.0,NA,0
2361.0,NA,0
2362.0,NA,0
2363.0,NA,0
2364.0,NA,0
2365.0,NA,0
2366.0,NA,0
2367.0,NA,0
2368.0,NA,0
2369.0,NA,0
2370.0,NA,0
2371.0,NA,0
2372.0,NA,0
2373.0,NA,0
2374.0,NA,0
2375.0,NA,0
2376.0,NA,0
2377.0,NA,0
2378.0,NA,0
2379.0,NA,0
2380.0,NA,0
2381.0,NA,0
2382.0,NA,0
2383.0,NA,0
2384.0,NA,0
2385.0,NA,0
2386.0,NA,0
2387.0,NA,0
2388.0,NA,0
2389.0,NA,0
2390.0,NA,0
2391.0,NA,0
2392.0,NA,0
2393.0,NA,0
2394.0,NA,0
2395.0,NA,0
2396.0,NA,0
2397.0,NA,0
2398.0,NA,0
2399.0,NA,0
2400.0,NA,0
2401.0,NA,0
2402.0,NA,0
2403.0,NA,0
2404.0,NA,0
2405.0,NA,0
2406.0,NA,0
2407.0,NA,0
2408.0,NA,0
2409.0,NA,0
2410.0,NA,0
2411.0,NA,0
2412.0,NA,0
2413.0,NA,0
2414.0,NA,0
2415.0,NA,0
2416.0,NA,0
2417.0,NA,0
2418.0,NA,0
2419.0,NA,0
2420.0,NA,0
2421.0,NA,0
2422.0,NA,0
2423.0,NA,0
2424.0,NA,0
2425.0,NA,0
2426.0,NA,0
2427.0,NA,0
2428.0,NA,0
2429.0,NA,0
2430.0,NA,0
2431.0,NA,0
2432.0,NA,0
2433.0,NA,0
2434.0,NA,0
2435.0,NA,0
2436.0,NA,0
2437.2196442,LSHIFT,1
2437.2508985,LSHIFT,2
2437.2821627,LSHIFT,3
2437.3133961,LSHIFT,4
2437.3446512,LSHIFT,5
2437.3759012,LSHIFT,6
2437.4071765999997,LSHIFT,7
2437.4384020999996,LSHIFT,8
2437.4852793,LSHIFT,9
2437.5165389000003,LSHIFT,10
2437.5478058000003,LSHIFT,11
2437.5790362,LSHIFT,12
2437.6102868000003,LSHIFT,13
2437.6415386999997,LSHIFT,14
2437.6727899,LSHIFT,15
2437.7040411,LSHIFT,16
2437.7353026,LSHIFT,17
2437.7821713000003,LSHIFT,18
2437.8134234,LSHIFT,19
2437.8446755,LSHIFT,20
2437.875927,LSHIFT,21
2437.9071779,LSHIFT,22
2437.9384364000002,LSHIFT,23
2437.9696836999997,LSHIFT,24
2438.0009351999997,LSHIFT,1
2438.0321851999997,LSHIFT,2
2438.0790648,LSHIFT,3
2438.1103214,LSHIFT,4
2438.1415711,LSHIFT,5
2438.1728205,LSHIFT,6
2438.2040793,LSHIFT,7
2438.2353313999997,LSHIFT,8
2438.2665754,LSHIFT,9
2438.2978299,LSHIFT,10
2438.3290844999997,LSHIFT,11
2438.3759551999997,LSHIFT,12
2438.4072089,LSHIFT,13
2438.4384616,LSHIFT,14
2438.4697109999997,LSHIFT,15
2438.5009701,LSHIFT,16
2438.5322249,LSHIFT,17
2438.5634674000003,LSHIFT,18
2438.5947261,LSHIFT,19
2438.6259725,LSHIFT,20
2438.6728493,LSHIFT,21
2438.7041015,LSHIFT,22
2439.0,NA,0
2440.0,NA,0
2441.0,NA,0
2442.0,NA,0
2443.0,NA,0
2444.0,NA,0
2445.0,NA,0
2446.0,NA,0
2447.0,NA,0
2448.0,NA,0
2449.0,NA,0
2450.8933051999998,KEY_C,1
2451.1277014,KEY_V,1
2452.0,NA,0
2453.0,NA,0
2454.0,NA,0
2455.0,NA,0
2456.0,NA,0
2457.0,NA,0
2458.0,NA,0
2459.0,NA,0
2460.0,NA,0
2461.0,NA,0
2462.0,NA,0
2463.0,NA,0
2464.0,NA,0
2465.0,NA,0
2466.0,NA,0
2467.0496835999998,LSHIFT,1
2467.0809285,LSHIFT,2
2467.1121805999996,LSHIFT,3
2467.1121805999996,LCONTROL,4
2467.9247258,LCONTROL,5
2468.4247531,LCONTROL,1
2468.4716315,LCONTROL,2
2468.5029026,LCONTROL,3
2468.5341339,LCONTROL,4
2468.5653887,LCONTROL,5
2468.5966475,LCONTROL,6
2468.6278915,LCONTROL,7
2468.6591433000003,LCONTROL,8
2468.690393,LCONTROL,9
2468.7372804,LCONTROL,10
2468.7685337,LCONTROL,11
2468.7997783000005,LCONTROL,12
2468.8310304,LCONTROL,13
2468.8622789,LCONTROL,14
2468.8935374000002,LCONTROL,15
2468.9247886,LCONTROL,16
2468.9872931,LSHIFT,17
2469.4873872,LSHIFT,1
2469.5342628000003,LSHIFT,2
2469.5655243,LSHIFT,3
2469.5967754999997,LSHIFT,4
2469.6436478,LCONTROL,5
2469.7061504999997,KEY_C,6
2469.9249181,KEY_V,7
2471.0,NA,0
2472.0,NA,0
2473.0,NA,0
2474.9096934,LCONTROL,1
2475.3003396,LSHIFT,1
2475.8004418,LSHIFT,2
2475.8473261999998,LSHIFT,3
2475.8785731,LSHIFT,4
2475.9098215999998,LSHIFT,5
2475.9410738,LSHIFT,6
2475.9723304,LSHIFT,7
2476.0035774,LSHIFT,1
2476.034835,LSHIFT,2
2476.0660876999996,LSHIFT,3
2476.1129626999996,LSHIFT,4
2476.1442094,LSHIFT,5
2476.1754621,LSHIFT,6
2476.206713,LSHIFT,7
2476.23797,LSHIFT,8
2476.2692211999997,LSHIFT,9
2476.3004727,LSHIFT,10
2476.3317242,LSHIFT,11
2476.3629751999997,LSHIFT,12
2476.4098523000002,LSHIFT,13
2476.4411059,LSHIFT,14
2476.4723556,LSHIFT,15
2476.5036065,LSHIFT,16
2476.5348777,LSHIFT,17
2476.5661286,LSHIFT,18
2476.5973635,LSHIFT,19
2476.6286123000004,LSHIFT,20
2476.6598641,LSHIFT,21
2476.7067464,LSHIFT,22
2476.7379949,LSHIFT,23
2476.7692663000003,LSHIFT,24
2476.8005,LSHIFT,25
2476.8317531,LSHIFT,26
2476.8630043000003,LSHIFT,27
2476.925507,LCONTROL,28
2477.019309,KEY_C,1
2477.2537855,KEY_V,2
2478.0,NA,0
2479.0,NA,0
2480.0,NA,0
2481.0,NA,0
2482.0,NA,0
2483.0,NA,0
2484.0,NA,0
2485.0,NA,0
2486.0,NA,0
2487.6609741,LSHIFT,1
2487.7078530000003,LSHIFT,2
2487.7391045000004,LSHIFT,3
2487.770379,LSHIFT,4
2487.8016118,LSHIFT,5
2487.8328636,LSHIFT,6
2487.8641141999997,LSHIFT,7
2487.8953827,LSHIFT,8
2487.9266242,LSHIFT,9
2487.9735056,LSHIFT,10
2488.0047553000004,LSHIFT,1
2488.0360068000005,LSHIFT,2
2488.0672505,LSHIFT,3
2488.0985011,LSHIFT,4
2488.1297598,LSHIFT,5
2488.1610105,LSHIFT,6
2488.1922559,LSHIFT,7
2488.2235081,LSHIFT,8
2488.270425,LSHIFT,9
2488.3016442,LSHIFT,10
2488.3328888,LSHIFT,11
2488.3641445999997,LSHIFT,12
2488.3953997,LSHIFT,13
2488.4266524,LSHIFT,14
2488.4578985,LSHIFT,15
2488.5360272,LCONTROL,16
2488.5985371,KEY_C,17
2489.6924665,LSHIFT,1
2490.1924959000003,LSHIFT,1
2490.2393712,LSHIFT,2
2490.2706230999997,LSHIFT,3
2490.3018746,LSHIFT,4
2490.3331324,LSHIFT,5
2490.3643794,LSHIFT,6
2490.3956297,LSHIFT,7
2490.42688,LSHIFT,8
2490.4581328000004,LSHIFT,9
2490.5050140999997,LSHIFT,10
2490.5362649999997,LSHIFT,11
2490.5675153,LSHIFT,12
2490.5987723000003,LSHIFT,13
2490.9737948,LSHIFT,14
2491.4738942,LSHIFT,1
2491.5676494000004,LCONTROL,2
2491.6614574,KEY_C,3
2492.3285803000003,KEY_V,1
2493.0,NA,0
2494.0,NA,0
2495.0,NA,0
2496.0,NA,0
2497.0,NA,0
2498.0,NA,0
2499.0,NA,0
2500.0,NA,0
2501.0,NA,0
2502.0,NA,0
2503.0,NA,0
2504.0,NA,0
2505.2700851,KEY_C,1
2505.4732241,KEY_V,2
2506.0,NA,0
2507.0,NA,0
2508.0,NA,0
2509.0,NA,0
2510.0,NA,0
2511.0,NA,0
2512.9896573,LSHIFT,1
2513.0365031,LSHIFT,1
2513.0677551999997,LSHIFT,2
2513.0990100000004,LSHIFT,3
2513.1302626999995,LSHIFT,4
2513.1615097,LSHIFT,5
2513.192761,LSHIFT,6
2513.224011,LSHIFT,7
2513.2552634,LSHIFT,8
2513.3021469,LSHIFT,9
2513.3333996,LSHIFT,10
2513.3646511,LSHIFT,11
2513.3959019999998,LSHIFT,12
2513.4271511,LSHIFT,13
2513.4584001999997,LSHIFT,14
2513.4896501999997,LSHIFT,15
2513.5209019999998,LSHIFT,16
2513.5521665,LSHIFT,17
2513.5990334000003,LSHIFT,18
2513.6302922,LSHIFT,19
2513.6615349,LSHIFT,20
2513.6927934,LSHIFT,21
2513.7240464,LSHIFT,22
2513.7552937,LSHIFT,23
2513.7865458,LSHIFT,24
2513.8177959000004,LSHIFT,25
2513.8490528,LSHIFT,26
2513.8959296,LSHIFT,27
2513.9271811,LSHIFT,28
2513.9584336,LSHIFT,29
2513.9896820999998,LSHIFT,30
2514.0209324,LSHIFT,1
2514.0521875,LSHIFT,2
2514.0834439,LSHIFT,3
2514.1146936,LSHIFT,4
2514.1459426999995,LSHIFT,5
2514.1928186,LSHIFT,6
2514.2240737,LSHIFT,7
2514.2553225,LSHIFT,8
2514.286575,LSHIFT,9
2514.3178454999997,LSHIFT,10
2514.3490982,LSHIFT,11
2514.3803295000002,LSHIFT,12
2514.4115825999997,LSHIFT,13
2514.4428573000005,LSHIFT,14
2514.4897314,LSHIFT,15
2514.5209825999996,LSHIFT,16
2514.5522296,LSHIFT,17
2514.583473,LSHIFT,18
2514.6147194,LSHIFT,19
2514.6459706,LSHIFT,20
2514.67722,LSHIFT,21
2514.7084721,LSHIFT,22
2514.7397315000003,LSHIFT,23
