Frame#,Time,Perspiration
621,67.7975,0.005244396
622,67.93085,0.005565287
623,68.06509,0.007062035
624,68.19904,0.006277058
625,68.33089,0.00523915
626,68.46675,0.004329359
627,68.5971,0.001600073
628,68.72995,0.003345594
629,68.86681,0.002778962
630,68.99866,0.003360006
631,69.13152,0.003199975
633,69.13453,0.002375718
634,69.28745,0.002577752
638,69.53108,0.002666585
640,69.66644,0.002200024
643,69.79829,0.002447
644,69.93967,0.003705401
645,70.06701,0.005072352
647,70.19986,0.004862716
648,70.33071,0.0041143
649,70.46658,0.004718008
651,70.61797,0.003733342
652,70.63452,0.003085637
654,70.73278,0.003085637
656,70.87967,0.003368367
661,70.99949,0.004075387
662,71.13335,0.004190392
663,71.26797,0.001890885
664,71.39932,0.006830577
665,71.53468,0.004799915
667,71.66753,0.006270293
668,71.80038,0.004454044
670,71.93324,0.002399907
672,72.0686,0.004800044
675,72.20748,0.001800032
676,72.33431,0.003428571
677,72.46917,0.003607817
678,72.60152,0.004146992
679,72.73288,0.00380685
680,72.8777,0.002017417
681,73.00053,0.002719962
682,73.13488,0.003519856
683,73.26974,0.002422828
684,73.40109,0.001969204
685,73.54346,0.002285645
686,73.6693,0.002707746
687,73.80466,0.004452179
688,73.93652,0.004480022
689,74.07021,0.003705224
690,74.20255,0.003555583
691,74.33656,0.00693343
692,74.47092,0.002057092
693,74.60204,0.003799907
694,74.73691,0.002773257
696,74.87148,0.002773257
698,75.00433,0.003657179
701,75.13718,0.003600012
702,75.27405,0.0032842
703,75.40791,0.002400042
704,75.53775,0.003809553
705,75.6711,0.002971434
706,75.80396,0.004685667
707,75.93783,0.002666551
708,76.07272,0.003413286
710,76.20557,0.003039865
713,76.33691,0.003386017
714,76.47229,0.002164787
715,76.60463,0.003466707
716,76.74802,0.007015479
718,76.87134,0.006080055
719,77.00469,0.004660831
720,77.14758,0.002737801
723,77.27592,0.004053295
725,77.40543,0.004444512
726,77.54109,0.004500034
727,77.67547,0.003280059
728,77.80631,0.003885739
729,77.94067,0.003314263
730,78.07588,0.002844371
731,78.20573,0.003536795
732,78.34061,0.002240001
733,78.47546,0.004561266
735,78.60681,0.003866691
736,78.60983,0.002560036
737,78.74176,0.002560036
738,78.87591,0.002909169
739,78.88544,0.0051201
741,79.00826,0.0051201
742,79.14062,0.004176225
743,79.27598,0.003136034
744,79.40933,0.002729411
745,79.42236,0.00419458
746,79.5477,0.00419458
747,79.68707,0.005028485
748,79.80839,0.002897364
749,79.9613,0.003482369
750,80.07561,0.004581875
751,80.20795,0.006784103
752,80.34365,0.003150001
753,80.47895,0.004276393
755,80.63086,0.003800117
758,80.74586,0.002628605
759,80.87572,0.00455389
760,81.00805,0.004399934
761,81.14742,0.003600012
762,81.27576,0.004000009
763,81.41213,0.007288867
764,81.54499,0.005082316
765,81.67783,0.003111152
766,81.81219,0.003199952
767,81.95279,0.004654481
768,81.9573,0.0049438
769,82.07862,0.006240026
770,82.21297,0.003714368
772,82.34734,0.004213363
773,82.47818,0.006026658
775,82.61254,0.005599968
778,82.7464,0.003689759
779,82.88978,0.007431112
780,83.01361,0.003115804
781,83.14796,0.002729429
782,83.27931,0.004218111
784,83.4227,0.003692312
785,83.54954,0.004133345
786,83.55455,0.003199972
787,83.67838,0.003199972
788,83.81323,0.003952907
789,83.9491,0.003408653
790,84.07994,0.004533337
791,84.2133,0.002690894
792,84.34916,0.005963604
793,84.479,0.006254554
794,84.61236,0.005169233
795,84.74958,0.004356883
796,84.88093,0.005984718
797,85.01428,0.005005193
798,85.15165,0.003029751
799,85.27999,0.003908135
800,85.42588,0.006435491
801,85.54921,0.003199998
802,85.68105,0.002508091
803,85.81641,0.004088839
804,85.95027,0.003011615
805,86.08012,0.002514139
806,86.21598,0.004199887
807,86.35184,0.003456012
808,86.48219,0.006666616
809,86.62556,0.00386664
810,86.6356,0.003323065
812,86.7499,0.003323065
814,86.88225,0.003007979
815,87.01661,0.001823219
816,87.15147,0.004190508
817,87.15749,0.004444512
818,87.28432,0.004444512
820,87.42165,0.004342925
821,87.42867,0.004373432
822,87.55531,0.004373432
824,87.68164,0.004159946
825,87.83054,0.002105247
828,87.95587,0.003022361
829,88.09224,0.001969297
831,88.12683,0.001600001
834,88.23261,0.00479997
835,88.35194,0.002628583
836,88.49682,0.003403626
837,88.62014,0.004235326
838,88.75249,0.005257209
839,88.88384,0.001919986
840,89.02222,0.005469053
841,89.15306,0.00509093
842,89.29042,0.005555053
843,89.4318,0.002231536
844,89.55463,0.005803864
846,89.68447,0.005013298
847,89.82034,0.002434841
848,89.9557,0.004649395
851,90.08453,0.003819382
852,90.2204,0.004720033
853,90.36027,0.004498785
854,90.4846,0.003551174
855,90.62247,0.003955626
856,90.63099,0.003093231
857,90.76485,0.003413225
859,90.89268,0.005462035
860,91.02454,0.002308192
861,91.02805,0.005028671
862,91.15539,0.001920027
863,91.1594,0.003022225
864,91.28574,0.003022225
865,91.41959,0.002968137
866,91.55746,0.002299972
868,91.6873,0.002742808
870,91.82317,0.003461733
871,91.82668,0.004622208
872,91.95502,0.003724975
873,92.08819,0.003354776
874,92.22355,0.003034474
875,92.3574,0.004266586
876,92.48875,0.003393854
877,92.62311,0.005377795
878,92.75597,0.002200024
879,92.89182,0.003359963
881,93.02919,0.003952875
883,93.15703,0.004277573
884,93.29033,0.005210761
885,93.42919,0.005857652
888,93.55804,0.005207311
889,93.6909,0.003576598
891,93.82525,0.003200011
892,93.9576,0.002610517
895,94.08995,0.005619853
897,94.23985,0.002199958
898,94.35767,0.002488867
899,94.49052,0.003620978
900,94.62438,0.004972324
901,94.75472,0.005694855
902,94.89961,0.003133299
903,95.02444,0.00497009
904,95.1593,0.004651805
906,95.28965,0.004709385
907,95.42651,0.005333327
908,95.55936,0.00258911
909,95.69272,0.003885761
910,95.82607,0.003408772
911,95.95843,0.003200057
912,96.09078,0.003123865
913,96.22614,0.003600068
914,96.36652,0.00297139
915,96.49235,0.002758621
916,96.6267,0.002735511
917,96.76357,0.005247898
918,96.89241,0.003255216
919,97.02878,0.003374622
920,97.15964,0.003630853
921,97.29499,0.005141039
922,97.42734,0.002666653
924,97.56069,0.00434998
925,97.5667,0.002577896
926,97.69304,0.002577896
928,97.82941,0.0041806
929,97.96978,0.004214649
930,98.09461,0.003529394
931,98.22696,0.00602353
932,98.35932,0.007285808
933,98.50721,0.0043661
934,98.62904,0.003866742
935,98.76489,0.003015411
936,98.89574,0.005023244
937,99.0291,0.003806913
938,99.16497,0.003088279
940,99.2943,0.003088279
941,99.43017,0.002333275
942,99.56101,0.003528753
943,99.69588,0.004121253
944,99.82873,0.003306682
945,99.96058,0.002937744
946,100.0949,0.003520009
947,100.2308,0.002666653
948,100.3616,0.00389341
949,100.509,0.003341132
950,100.6299,0.005810503
951,100.7601,0.003269463
952,100.9051,0.004421699
953,101.0299,0.004294741
954,101.1628,0.004407058
955,101.2983,0.005028714
956,101.4407,0.003899994
957,101.563,0.003039932
958,101.6993,0.004721332
959,101.8307,0.003527303
960,101.9632,0.003451512
961,102.1081,0.003199943
963,102.234,0.005176408
964,102.3623,0.003199985
965,102.499,0.002933385
966,102.6319,0.005008686
967,102.7844,0.003200001
968,102.8975,0.004502304
969,103.0318,0.005313117
970,103.1632,0.005112206
971,103.2976,0.002650026
972,103.4313,0.002559955
973,103.5656,0.003370153
974,103.6995,0.002770635
975,103.8318,0.002389836
976,103.9737,0.001599962
977,104.0991,0.006281483
978,104.2304,0.002807503
979,104.3793,0.003455914
980,104.4981,0.003692359
981,104.6369,0.004
982,104.7668,0.003762219
983,104.9026,0.002933239
985,105.0353,0.004886521
986,105.1672,0.003514327
988,105.3191,0.003839932
990,105.3276,0.003839932
991,105.4324,0.004177765
992,105.5657,0.002227439
993,105.7001,0.003314219
994,105.8344,0.001899992
996,105.9683,0.00288001
997,105.9914,0.00277065
998,106.1037,0.002799914
1001,106.2348,0.003144835
1002,106.3692,0.004171271
1004,106.5014,0.002417028
1005,106.5084,0.003345427
1006,106.6348,0.003345427
1008,106.7676,0.003272794
1009,106.9007,0.003384606
1010,107.0347,0.003199917
1011,107.1696,0.003420678
1012,107.1806,0.003733274
1013,107.3034,0.003733274
1014,107.4348,0.004149947
1015,107.5912,0.0029334
1017,107.7031,0.002666646
1020,107.8392,0.003806818
1021,107.9706,0.003399965
1022,107.9866,0.002559934
1023,108.1038,0.002559934
1024,108.2371,0.0030769
1025,108.3787,0.002488935
1026,108.5033,0.003707256
1027,108.6374,0.004565802
1028,108.7797,0.004160013
1029,108.9036,0.00273342
1030,109.048,0.003789438
1033,109.1725,0.002758631
1034,109.3049,0.002953864
1037,109.4387,0.003413266
1038,109.5831,0.00371427
1040,109.7114,0.00371427
1041,109.736,0.004705829
1043,109.8378,0.004134973
1044,109.9726,0.002746721
1045,110.108,0.003524985
1046,110.2384,0.003508697
1047,110.3731,0.004902079
1048,110.5035,0.005264447
1049,110.6384,0.00489409
1050,110.7727,0.003778727
1051,110.9071,0.003866666
1054,111.0389,0.003420688
1055,111.1733,0.004683579
1056,111.3172,0.003482315
1057,111.441,0.002338357
1059,111.5743,0.005163637
1060,111.7062,0.00296302
1061,111.8507,0.008270763
1062,111.9752,0.004571395
1063,112.1066,0.004545964
1064,112.2394,0.003323065
1065,112.3758,0.003815418
1066,112.5071,0.002635343
1067,112.6395,0.003066739
1068,112.7926,0.003545985
1069,112.9079,0.002472748
1070,113.0502,0.00263781
1071,113.1761,0.009882177
1072,113.3079,0.004302229
1073,113.4408,0.003136022
1074,113.5857,0.005333258
1075,113.7065,0.00406149
1076,113.8399,0.00613336
1077,113.98,0.002776418
1078,114.1094,0.003323006
1080,114.2939,0.0157907
1081,114.3761,0.006874095
1082,114.5084,0.005221179
1083,114.6413,0.003388247
1084,114.7776,0.003733362
1085,114.9095,0.004800042
1086,115.0443,0.002560016
1087,115.1792,0.01528876
1088,115.3091,0.00522257
1089,115.4444,0.004444343
1090,115.5803,0.006545394
1091,115.7111,0.00269265
1092,115.851,0.004899976
1093,115.9778,0.00495596
1094,116.1097,0.002239981
1095,116.244,0.002666585
1096,116.3824,0.003898194
1097,116.5119,0.004430737
1098,116.6451,0.004408833
1099,116.7789,0.006430184
1100,116.9108,0.003670517
1101,117.0476,0.002909113
1102,117.18,0.004709477
1103,117.3118,0.006159931
1105,117.4462,0.00444885
1106,117.5821,0.004717899
1107,117.7115,0.004159987
1108,117.8478,0.002700028
1109,117.9817,0.002447063
1110,118.1291,0.006323895
1113,118.2469,0.003482387
1114,118.3817,0.001920006
1115,118.5136,0.00420004
1116,118.6495,0.004399973
1117,118.7828,0.004225631
1118,118.9127,0.004547384
1119,119.052,0.006736877
1120,119.1819,0.003043109
1121,119.3132,0.003130459
1122,119.4501,0.00613336
1123,119.5839,0.004399973
1124,119.7133,0.00449992
1125,119.8537,0.002526271
1126,119.8852,0.002559965
1128,119.992,0.005090892
1130,120.1189,0.00400003
1131,120.2532,0.005907775
1132,120.3848,0.003135961
1133,120.5266,0.003093312
1134,120.6505,0.004141186
1135,120.7883,0.008533521
1136,120.9166,0.004800037
1137,121.051,0.007999908
1138,121.1873,0.007483702
1140,121.3147,0.003911053
1141,121.4525,0.002959983
1142,121.5849,0.002472688
1143,121.7162,0.003777781
1144,121.8521,0.004853301
1145,121.9844,0.004137805
1146,122.1173,0.003413144
1147,122.2512,0.002666619
1148,122.3845,0.002133295
1149,122.5174,0.003151512
1150,122.6527,0.001600001
1151,122.7846,0.004671872
1152,122.9179,0.003284136
1153,123.0728,0.002763522
1154,123.1877,0.002400008
1155,123.3215,0.005466561
1156,123.4554,0.002917547
1157,123.5872,0.004378987
1158,123.7191,0.003839952
1159,123.7241,0.003482369
1160,123.8559,0.003200003
1162,123.9858,0.003288887
1163,124.1186,0.003576545
1164,124.255,0.003363195
1165,124.3863,0.006307424
1166,124.5177,0.004884855
1167,124.6543,0.003928947
1168,124.7866,0.005033386
1169,124.9197,0.004432437
1170,125.0568,0.003635208
1171,125.1861,0.00584282
1172,125.323,0.004081617
1174,125.4558,0.003218408
1175,125.5887,0.002844405
1181,125.8594,0.002604636
1182,125.9898,0.002604636
1183,125.9998,0.004000056
1188,126.5282,0.003200083
1189,126.658,0.002529
1190,126.7879,0.001791984
1191,126.9388,0.004218097
1193,127.1895,0.003946685
1194,127.3223,0.003519917
1195,127.4572,0.002917673
1196,127.589,0.002707699
1197,127.7294,0.002399957
1198,127.8562,0.004038106
1201,128.2567,0.004266608
1202,128.3895,0.004611742
1203,128.5259,0.003705192
1205,128.6607,0.003705192
1206,128.7911,0.004400103
1207,128.924,0.002447063
1208,129.0583,0.002666672
1209,129.1902,0.002879949
1210,129.3245,0.006857021
1211,129.4584,0.004654453
1212,129.5918,0.003555447
1213,129.7356,0.002844473
1214,129.858,0.004061536
1215,129.9908,0.0029576
1216,130.1262,0.003460482
1219,130.3919,0.002850895
1220,130.5264,0.003371408
1221,130.6593,0.003060851
1222,130.8033,0.003011741
1223,130.9269,0.002285732
1224,131.0708,0.002628583
1225,131.1931,0.003542823
1226,131.327,0.002909085
1227,131.4649,0.003482333
1229,131.5917,0.003482333
1230,131.7281,0.002866747
1231,131.8619,0.003278644
1232,131.9923,0.003670577
1233,132.1281,0.009639049
1234,132.261,0.004845692
1235,132.3942,0.00489699
1237,132.539,0.003769581
1238,132.6613,0.005618635
1239,132.7937,0.003161016
1240,132.9296,0.002427603
1241,133.065,0.005036962
1246,133.3297,0.002690838
1247,133.4625,0.002105247
1248,133.5949,0.002742736
1249,133.7292,0.00284994
1250,133.8621,0.003322994
1251,133.9939,0.004325717
1252,134.1293,0.01075545
1253,134.2626,0.002577709
1254,134.3955,0.003885761
1255,134.5294,0.00257776
1256,134.6618,0.006720002
1257,134.7946,0.00319996
1258,134.931,0.003076923
1260,135.0754,0.003339084
1261,135.1977,0.004463105
1262,135.3295,0.004879918
1263,135.4639,0.003581015
1264,135.5968,0.002080065
1265,135.7306,0.002909085
1266,135.866,0.007341189
1267,136.0028,0.006400026
1268,136.1309,0.006254434
1269,136.2622,0.004454019
